OBS_STATUS;TERRITORIO;TEMPORAL;CNAE09;INDICATOR;OBS_VALUE;FREQ
A;2269;2013;7056;SOC_CONST;1.0;A
A;2269;2013;7663;SOC_CONST;4.0;A
A;2269;2013;7714;SOC_CONST;4.0;A
A;2269;2013;7716;SOC_CONST;5.0;A
A;2269;2013;7859;SOC_CONST;5.0;A
A;2269;2013;7889;SOC_CONST;3.0;A
A;2269;2013;7958;SOC_CONST;3.0;A
A;2269;2013;8256;SOC_CONST;4.0;A
A;2269;2013;8094;SOC_CONST;4.0;A
A;2269;2013;8451;SOC_CONST;1.0;A
A;2269;2013;8426;SOC_CONST;1.0;A
A;2269;2012;6949;SOC_CONST;31.0;A
A;2269;2012;6981;SOC_CONST;2.0;A
A;2269;2012;7056;SOC_CONST;2.0;A
A;2269;2012;7058;SOC_CONST;1.0;A
A;2269;2012;7605;SOC_CONST;1.0;A
A;2269;2012;7663;SOC_CONST;6.0;A
A;2269;2012;7714;SOC_CONST;6.0;A
A;2269;2012;7716;SOC_CONST;5.0;A
A;2269;2012;7859;SOC_CONST;5.0;A
A;2269;2012;6963;SOC_CONST;2.0;A
A;2269;2012;7888;SOC_CONST;2.0;A
A;2269;2012;7889;SOC_CONST;4.0;A
A;2269;2012;7958;SOC_CONST;4.0;A
A;2269;2012;8032;SOC_CONST;3.0;A
A;2269;2012;8080;SOC_CONST;3.0;A
A;2269;2012;8256;SOC_CONST;6.0;A
A;2269;2012;8094;SOC_CONST;6.0;A
A;2269;2012;303236;SOC_CONST;1.0;A
A;2269;2012;8165;SOC_CONST;1.0;A
A;2269;2012;8346;SOC_CONST;1.0;A
A;2269;2012;8255;SOC_CONST;1.0;A
A;2269;2011;6949;SOC_CONST;24.0;A
A;2269;2011;6981;SOC_CONST;4.0;A
A;2269;2011;7056;SOC_CONST;4.0;A
A;2269;2011;7058;SOC_CONST;1.0;A
A;2269;2011;7605;SOC_CONST;1.0;A
A;2269;2011;7663;SOC_CONST;4.0;A
A;2269;2011;7714;SOC_CONST;4.0;A
A;2269;2011;7716;SOC_CONST;3.0;A
A;2269;2011;7859;SOC_CONST;3.0;A
A;2269;2011;7889;SOC_CONST;5.0;A
A;2269;2011;7958;SOC_CONST;5.0;A
A;2269;2011;8256;SOC_CONST;4.0;A
A;2269;2011;8094;SOC_CONST;4.0;A
A;2269;2011;303236;SOC_CONST;1.0;A
A;2269;2011;8165;SOC_CONST;1.0;A
A;2269;2011;8346;SOC_CONST;1.0;A
A;2269;2011;8255;SOC_CONST;1.0;A
A;2269;2011;8451;SOC_CONST;1.0;A
A;2269;2011;8303;SOC_CONST;1.0;A
A;2269;2010;6949;SOC_CONST;19.0;A
A;2269;2010;7058;SOC_CONST;1.0;A
A;2269;2010;7605;SOC_CONST;1.0;A
A;2269;2010;7663;SOC_CONST;4.0;A
A;2269;2010;7714;SOC_CONST;4.0;A
A;2269;2010;7716;SOC_CONST;5.0;A
A;2269;2010;7859;SOC_CONST;5.0;A
A;2269;2010;7889;SOC_CONST;5.0;A
A;2269;2010;7958;SOC_CONST;5.0;A
A;2269;2010;8256;SOC_CONST;2.0;A
A;2269;2010;8094;SOC_CONST;2.0;A
A;2269;2010;8346;SOC_CONST;1.0;A
A;2269;2010;8255;SOC_CONST;1.0;A
A;2269;2010;8451;SOC_CONST;1.0;A
A;2269;2010;8426;SOC_CONST;1.0;A
A;2269;2009;6949;SOC_CONST;16.0;A
A;2269;2009;6981;SOC_CONST;2.0;A
A;2269;2009;7056;SOC_CONST;2.0;A
A;2269;2009;7663;SOC_CONST;5.0;A
A;2269;2009;7714;SOC_CONST;5.0;A
A;2269;2009;7716;SOC_CONST;7.0;A
A;2269;2009;7859;SOC_CONST;7.0;A
A;2269;2009;8256;SOC_CONST;2.0;A
A;2269;2009;8094;SOC_CONST;2.0;A
A;2270;2019;6949;SOC_CONST;1.0;A
A;2270;2019;6981;SOC_CONST;1.0;A
A;2270;2019;7056;SOC_CONST;1.0;A
A;2270;2018;6949;SOC_CONST;2.0;A
A;2270;2018;6963;SOC_CONST;1.0;A
A;2270;2018;7888;SOC_CONST;1.0;A
A;2270;2018;7889;SOC_CONST;1.0;A
A;2270;2018;7958;SOC_CONST;1.0;A
A;2270;2017;6949;SOC_CONST;1.0;A
A;2270;2017;8346;SOC_CONST;1.0;A
A;2270;2017;8255;SOC_CONST;1.0;A
A;2270;2015;6949;SOC_CONST;1.0;A
A;2270;2015;7663;SOC_CONST;1.0;A
A;2270;2015;7714;SOC_CONST;1.0;A
A;2270;2014;6949;SOC_CONST;2.0;A
A;2270;2014;7663;SOC_CONST;1.0;A
A;2270;2014;7714;SOC_CONST;1.0;A
A;2270;2014;8451;SOC_CONST;1.0;A
A;2270;2014;8385;SOC_CONST;1.0;A
A;2270;2009;6949;SOC_CONST;1.0;A
A;2270;2009;7663;SOC_CONST;1.0;A
A;2270;2009;7714;SOC_CONST;1.0;A
A;2271;2020;6949;SOC_CONST;4.0;A
A;2271;2020;7663;SOC_CONST;2.0;A
A;2271;2020;7714;SOC_CONST;2.0;A
A;2271;2020;7716;SOC_CONST;1.0;A
A;2271;2020;7859;SOC_CONST;1.0;A
A;2271;2020;8256;SOC_CONST;1.0;A
A;2271;2020;8094;SOC_CONST;1.0;A
A;2271;2019;6949;SOC_CONST;10.0;A
A;2271;2019;7058;SOC_CONST;2.0;A
A;2271;2019;7627;SOC_CONST;2.0;A
A;2271;2019;7663;SOC_CONST;2.0;A
A;2271;2019;7714;SOC_CONST;2.0;A
A;2271;2019;7716;SOC_CONST;4.0;A
A;2271;2019;7859;SOC_CONST;4.0;A
A;2271;2019;7889;SOC_CONST;1.0;A
A;2271;2019;7958;SOC_CONST;1.0;A
A;2271;2019;8032;SOC_CONST;1.0;A
A;2271;2019;8080;SOC_CONST;1.0;A
A;2271;2018;6949;SOC_CONST;5.0;A
A;2271;2018;7058;SOC_CONST;1.0;A
A;2271;2018;7605;SOC_CONST;1.0;A
A;2271;2018;7716;SOC_CONST;2.0;A
A;2271;2018;7859;SOC_CONST;2.0;A
A;2271;2018;7889;SOC_CONST;2.0;A
A;2271;2018;7958;SOC_CONST;2.0;A
A;2271;2017;6949;SOC_CONST;3.0;A
A;2271;2017;7058;SOC_CONST;1.0;A
A;2271;2017;7109;SOC_CONST;1.0;A
A;2271;2017;7663;SOC_CONST;1.0;A
A;2271;2017;7714;SOC_CONST;1.0;A
A;2271;2017;8032;SOC_CONST;1.0;A
A;2271;2017;8080;SOC_CONST;1.0;A
A;2271;2016;6949;SOC_CONST;7.0;A
A;2271;2016;6981;SOC_CONST;1.0;A
A;2271;2016;7056;SOC_CONST;1.0;A
A;2271;2016;7663;SOC_CONST;2.0;A
A;2271;2016;7714;SOC_CONST;2.0;A
A;2271;2016;7716;SOC_CONST;1.0;A
A;2271;2016;7859;SOC_CONST;1.0;A
A;2271;2016;8256;SOC_CONST;2.0;A
A;2271;2016;8094;SOC_CONST;2.0;A
A;2271;2016;303236;SOC_CONST;1.0;A
A;2271;2016;8165;SOC_CONST;1.0;A
A;2271;2015;6949;SOC_CONST;5.0;A
A;2271;2015;7058;SOC_CONST;3.0;A
A;2271;2015;7605;SOC_CONST;3.0;A
A;2271;2015;7663;SOC_CONST;1.0;A
A;2271;2015;7714;SOC_CONST;1.0;A
A;2271;2015;7889;SOC_CONST;1.0;A
A;2271;2015;7958;SOC_CONST;1.0;A
A;2271;2014;6949;SOC_CONST;6.0;A
A;2271;2014;6963;SOC_CONST;2.0;A
A;2271;2014;7888;SOC_CONST;2.0;A
A;2271;2014;7889;SOC_CONST;1.0;A
A;2271;2014;7958;SOC_CONST;1.0;A
A;2271;2014;8256;SOC_CONST;3.0;A
A;2271;2014;8094;SOC_CONST;3.0;A
A;2271;2013;6949;SOC_CONST;6.0;A
A;2271;2013;7058;SOC_CONST;1.0;A
A;2271;2013;7605;SOC_CONST;1.0;A
A;2271;2013;7663;SOC_CONST;2.0;A
A;2271;2013;7714;SOC_CONST;2.0;A
A;2271;2013;7716;SOC_CONST;2.0;A
A;2271;2013;7859;SOC_CONST;2.0;A
A;2271;2013;8256;SOC_CONST;1.0;A
A;2271;2013;8094;SOC_CONST;1.0;A
A;2271;2012;6949;SOC_CONST;7.0;A
A;2271;2012;7663;SOC_CONST;2.0;A
A;2271;2012;7714;SOC_CONST;2.0;A
A;2271;2012;7716;SOC_CONST;2.0;A
A;2271;2012;7859;SOC_CONST;2.0;A
A;2271;2012;7889;SOC_CONST;1.0;A
A;2271;2012;7958;SOC_CONST;1.0;A
A;2271;2012;303236;SOC_CONST;1.0;A
A;2271;2012;8165;SOC_CONST;1.0;A
A;2271;2012;8451;SOC_CONST;1.0;A
A;2271;2012;8426;SOC_CONST;1.0;A
A;2271;2011;6949;SOC_CONST;7.0;A
A;2271;2011;7058;SOC_CONST;1.0;A
A;2271;2011;7627;SOC_CONST;1.0;A
A;2271;2011;7716;SOC_CONST;1.0;A
A;2271;2011;7859;SOC_CONST;1.0;A
A;2271;2011;6963;SOC_CONST;2.0;A
A;2271;2011;7888;SOC_CONST;2.0;A
A;2271;2011;303236;SOC_CONST;2.0;A
A;2271;2011;8165;SOC_CONST;2.0;A
A;2271;2011;8346;SOC_CONST;1.0;A
A;2271;2011;8255;SOC_CONST;1.0;A
A;2271;2010;6949;SOC_CONST;1.0;A
A;2271;2010;7663;SOC_CONST;1.0;A
A;2271;2010;7714;SOC_CONST;1.0;A
A;2271;2009;6949;SOC_CONST;6.0;A
A;2271;2009;7058;SOC_CONST;1.0;A
A;2271;2009;7605;SOC_CONST;1.0;A
A;2271;2009;7663;SOC_CONST;3.0;A
A;2271;2009;7714;SOC_CONST;3.0;A
A;2271;2009;7716;SOC_CONST;1.0;A
A;2271;2009;7859;SOC_CONST;1.0;A
A;2271;2009;7889;SOC_CONST;1.0;A
A;2271;2009;7958;SOC_CONST;1.0;A
A;2272;2020;6949;SOC_CONST;11.0;A
A;2272;2020;7663;SOC_CONST;3.0;A
A;2272;2020;7714;SOC_CONST;3.0;A
A;2272;2020;7716;SOC_CONST;3.0;A
A;2272;2020;7859;SOC_CONST;3.0;A
A;2272;2020;6963;SOC_CONST;1.0;A
A;2272;2020;7888;SOC_CONST;1.0;A
A;2272;2020;7889;SOC_CONST;1.0;A
A;2272;2020;7958;SOC_CONST;1.0;A
A;2272;2020;8256;SOC_CONST;1.0;A
A;2272;2020;8094;SOC_CONST;1.0;A
A;2272;2020;8346;SOC_CONST;2.0;A
A;2272;2020;8255;SOC_CONST;2.0;A
A;2272;2019;6949;SOC_CONST;10.0;A
A;2272;2019;6981;SOC_CONST;2.0;A
A;2272;2019;7056;SOC_CONST;2.0;A
A;2272;2019;7058;SOC_CONST;1.0;A
A;2272;2019;7605;SOC_CONST;1.0;A
A;2272;2019;7663;SOC_CONST;2.0;A
A;2272;2019;7714;SOC_CONST;2.0;A
A;2272;2019;7716;SOC_CONST;1.0;A
A;2272;2019;7859;SOC_CONST;1.0;A
A;2272;2019;6963;SOC_CONST;1.0;A
A;2272;2019;7888;SOC_CONST;1.0;A
A;2272;2019;7889;SOC_CONST;2.0;A
A;2272;2019;7958;SOC_CONST;2.0;A
A;2272;2019;8451;SOC_CONST;1.0;A
A;2272;2019;8385;SOC_CONST;1.0;A
A;2272;2018;6949;SOC_CONST;4.0;A
A;2272;2018;6981;SOC_CONST;1.0;A
A;2272;2018;7056;SOC_CONST;1.0;A
A;2272;2018;7716;SOC_CONST;1.0;A
A;2272;2018;7859;SOC_CONST;1.0;A
A;2272;2018;6963;SOC_CONST;1.0;A
A;2272;2018;7888;SOC_CONST;1.0;A
A;2272;2018;8346;SOC_CONST;1.0;A
A;2272;2018;8255;SOC_CONST;1.0;A
A;2272;2017;6949;SOC_CONST;6.0;A
A;2272;2017;7663;SOC_CONST;1.0;A
A;2272;2017;7714;SOC_CONST;1.0;A
A;2272;2017;6963;SOC_CONST;2.0;A
A;2272;2017;7888;SOC_CONST;2.0;A
A;2272;2017;7889;SOC_CONST;1.0;A
A;2272;2017;7958;SOC_CONST;1.0;A
A;2272;2017;8256;SOC_CONST;2.0;A
A;2272;2017;8094;SOC_CONST;2.0;A
A;2272;2016;6949;SOC_CONST;13.0;A
A;2272;2016;7058;SOC_CONST;2.0;A
A;2272;2016;7605;SOC_CONST;2.0;A
A;2272;2016;7663;SOC_CONST;1.0;A
A;2272;2016;7714;SOC_CONST;1.0;A
A;2272;2016;7716;SOC_CONST;5.0;A
A;2272;2016;7859;SOC_CONST;5.0;A
A;2272;2016;6963;SOC_CONST;1.0;A
A;2272;2016;7888;SOC_CONST;1.0;A
A;2272;2016;7889;SOC_CONST;2.0;A
A;2272;2016;7958;SOC_CONST;2.0;A
A;2272;2016;8256;SOC_CONST;1.0;A
A;2272;2016;8094;SOC_CONST;1.0;A
A;2272;2016;8451;SOC_CONST;1.0;A
A;2272;2016;8385;SOC_CONST;1.0;A
A;2272;2015;6949;SOC_CONST;16.0;A
A;2272;2015;6981;SOC_CONST;3.0;A
A;2272;2015;7056;SOC_CONST;3.0;A
A;2272;2015;7058;SOC_CONST;1.0;A
A;2272;2015;7605;SOC_CONST;1.0;A
A;2272;2015;7663;SOC_CONST;2.0;A
A;2272;2015;7714;SOC_CONST;2.0;A
A;2272;2015;7716;SOC_CONST;2.0;A
A;2272;2015;7859;SOC_CONST;2.0;A
A;2272;2015;6963;SOC_CONST;4.0;A
A;2272;2015;7888;SOC_CONST;4.0;A
A;2272;2015;7889;SOC_CONST;2.0;A
A;2272;2015;7958;SOC_CONST;2.0;A
A;2272;2015;8256;SOC_CONST;1.0;A
A;2272;2015;8094;SOC_CONST;1.0;A
A;2272;2015;8346;SOC_CONST;1.0;A
A;2272;2015;8255;SOC_CONST;1.0;A
A;2272;2014;6949;SOC_CONST;8.0;A
A;2272;2014;7058;SOC_CONST;1.0;A
A;2272;2014;7605;SOC_CONST;1.0;A
A;2272;2014;7663;SOC_CONST;2.0;A
A;2272;2014;7714;SOC_CONST;2.0;A
A;2272;2014;7716;SOC_CONST;1.0;A
A;2272;2014;7859;SOC_CONST;1.0;A
A;2272;2014;6963;SOC_CONST;1.0;A
A;2272;2014;7888;SOC_CONST;1.0;A
A;2272;2014;7889;SOC_CONST;2.0;A
A;2272;2014;7958;SOC_CONST;2.0;A
A;2272;2014;8256;SOC_CONST;1.0;A
A;2272;2014;8094;SOC_CONST;1.0;A
A;2272;2013;6949;SOC_CONST;16.0;A
A;2272;2013;6981;SOC_CONST;1.0;A
A;2272;2013;7056;SOC_CONST;1.0;A
A;2272;2013;7058;SOC_CONST;1.0;A
A;2272;2013;7605;SOC_CONST;1.0;A
A;2272;2013;7663;SOC_CONST;3.0;A
A;2272;2013;7714;SOC_CONST;3.0;A
A;2272;2013;7716;SOC_CONST;1.0;A
A;2272;2013;7859;SOC_CONST;1.0;A
A;2272;2013;6963;SOC_CONST;6.0;A
A;2272;2013;7888;SOC_CONST;6.0;A
A;2272;2013;7889;SOC_CONST;2.0;A
A;2272;2013;7958;SOC_CONST;2.0;A
A;2272;2013;303235;SOC_CONST;1.0;A
A;2272;2013;8031;SOC_CONST;1.0;A
A;2272;2013;8256;SOC_CONST;1.0;A
A;2272;2013;8094;SOC_CONST;1.0;A
A;2272;2012;6949;SOC_CONST;13.0;A
A;2272;2012;7058;SOC_CONST;2.0;A
A;2272;2012;7605;SOC_CONST;2.0;A
A;2272;2012;7663;SOC_CONST;4.0;A
A;2272;2012;7714;SOC_CONST;4.0;A
A;2272;2012;7716;SOC_CONST;3.0;A
A;2272;2012;7859;SOC_CONST;3.0;A
A;2272;2012;6963;SOC_CONST;1.0;A
A;2272;2012;7888;SOC_CONST;1.0;A
A;2272;2012;8256;SOC_CONST;1.0;A
A;2272;2012;8094;SOC_CONST;1.0;A
A;2272;2012;8451;SOC_CONST;2.0;A
A;2272;2012;8385;SOC_CONST;1.0;A
A;2272;2012;8426;SOC_CONST;1.0;A
A;2272;2011;6949;SOC_CONST;5.0;A
A;2272;2011;7663;SOC_CONST;2.0;A
A;2272;2011;7714;SOC_CONST;2.0;A
A;2272;2011;6963;SOC_CONST;1.0;A
A;2272;2011;7888;SOC_CONST;1.0;A
A;2272;2011;7889;SOC_CONST;1.0;A
A;2272;2011;7958;SOC_CONST;1.0;A
A;2272;2011;303236;SOC_CONST;1.0;A
A;2272;2011;8165;SOC_CONST;1.0;A
A;2272;2010;6949;SOC_CONST;10.0;A
A;2272;2010;7663;SOC_CONST;1.0;A
A;2272;2010;7714;SOC_CONST;1.0;A
A;2272;2010;7716;SOC_CONST;2.0;A
A;2272;2010;7859;SOC_CONST;2.0;A
A;2272;2010;6963;SOC_CONST;3.0;A
A;2272;2010;7888;SOC_CONST;3.0;A
A;2272;2010;7889;SOC_CONST;1.0;A
A;2272;2010;7958;SOC_CONST;1.0;A
A;2272;2010;8256;SOC_CONST;2.0;A
A;2272;2010;8094;SOC_CONST;2.0;A
A;2272;2010;303236;SOC_CONST;1.0;A
A;2272;2010;8165;SOC_CONST;1.0;A
A;2272;2009;6949;SOC_CONST;10.0;A
A;2272;2009;7663;SOC_CONST;4.0;A
A;2272;2009;7714;SOC_CONST;4.0;A
A;2272;2009;7716;SOC_CONST;1.0;A
A;2272;2009;7859;SOC_CONST;1.0;A
A;2272;2009;6963;SOC_CONST;1.0;A
A;2272;2009;7888;SOC_CONST;1.0;A
A;2272;2009;7889;SOC_CONST;1.0;A
A;2272;2009;7958;SOC_CONST;1.0;A
A;2272;2009;8256;SOC_CONST;1.0;A
A;2272;2009;8094;SOC_CONST;1.0;A
A;2272;2009;8346;SOC_CONST;1.0;A
A;2272;2009;8255;SOC_CONST;1.0;A
A;2272;2009;8451;SOC_CONST;1.0;A
A;2272;2009;8426;SOC_CONST;1.0;A
A;2273;2020;6949;SOC_CONST;1.0;A
A;2273;2020;6963;SOC_CONST;1.0;A
A;2273;2020;7888;SOC_CONST;1.0;A
A;2273;2019;6949;SOC_CONST;1.0;A
A;2273;2019;8346;SOC_CONST;1.0;A
A;2273;2019;8255;SOC_CONST;1.0;A
A;2273;2010;6949;SOC_CONST;1.0;A
A;2273;2010;7889;SOC_CONST;1.0;A
A;2273;2010;7958;SOC_CONST;1.0;A
A;2277;2020;6949;SOC_CONST;2.0;A
A;2277;2020;7663;SOC_CONST;1.0;A
A;2277;2020;7714;SOC_CONST;1.0;A
A;2277;2020;7716;SOC_CONST;1.0;A
A;2277;2020;7859;SOC_CONST;1.0;A
A;2277;2017;6949;SOC_CONST;1.0;A
A;2277;2017;7058;SOC_CONST;1.0;A
A;2277;2017;7109;SOC_CONST;1.0;A
A;2277;2015;6949;SOC_CONST;1.0;A
A;2277;2015;7716;SOC_CONST;1.0;A
A;2277;2015;7859;SOC_CONST;1.0;A
A;2277;2013;6949;SOC_CONST;1.0;A
A;2277;2013;7058;SOC_CONST;1.0;A
A;2277;2013;7605;SOC_CONST;1.0;A
A;2278;2020;6949;SOC_CONST;1.0;A
A;2278;2020;7716;SOC_CONST;1.0;A
A;2278;2020;7859;SOC_CONST;1.0;A
A;2278;2018;6949;SOC_CONST;4.0;A
A;2278;2018;7716;SOC_CONST;2.0;A
A;2278;2018;7859;SOC_CONST;2.0;A
A;2278;2018;7889;SOC_CONST;1.0;A
A;2278;2018;7958;SOC_CONST;1.0;A
A;2278;2018;303236;SOC_CONST;1.0;A
A;2278;2018;8165;SOC_CONST;1.0;A
A;2278;2016;6949;SOC_CONST;3.0;A
A;2278;2016;6981;SOC_CONST;1.0;A
A;2278;2016;7056;SOC_CONST;1.0;A
A;2278;2016;7716;SOC_CONST;2.0;A
A;2278;2016;7859;SOC_CONST;2.0;A
A;2278;2015;6949;SOC_CONST;1.0;A
A;2278;2015;7716;SOC_CONST;1.0;A
A;2278;2015;7859;SOC_CONST;1.0;A
A;2278;2014;6949;SOC_CONST;2.0;A
A;2278;2014;7716;SOC_CONST;1.0;A
A;2278;2014;7859;SOC_CONST;1.0;A
A;2278;2014;6963;SOC_CONST;1.0;A
A;2278;2014;7888;SOC_CONST;1.0;A
A;2278;2013;6949;SOC_CONST;2.0;A
A;2278;2013;7716;SOC_CONST;1.0;A
A;2278;2013;7859;SOC_CONST;1.0;A
A;2278;2013;8346;SOC_CONST;1.0;A
A;2278;2013;8255;SOC_CONST;1.0;A
A;2278;2012;6949;SOC_CONST;1.0;A
A;2278;2012;7716;SOC_CONST;1.0;A
A;2278;2012;7859;SOC_CONST;1.0;A
A;2278;2011;6949;SOC_CONST;1.0;A
A;2278;2011;7716;SOC_CONST;1.0;A
A;2278;2011;7859;SOC_CONST;1.0;A
A;2278;2009;6949;SOC_CONST;3.0;A
A;2278;2009;7716;SOC_CONST;2.0;A
A;2278;2009;7859;SOC_CONST;2.0;A
A;2278;2009;7889;SOC_CONST;1.0;A
A;2278;2009;7958;SOC_CONST;1.0;A
A;2274;2009;6949;SOC_CONST;1.0;A
A;2274;2009;7058;SOC_CONST;1.0;A
A;2274;2009;7605;SOC_CONST;1.0;A
A;2276;2020;6949;SOC_CONST;15.0;A
A;2276;2020;6981;SOC_CONST;2.0;A
A;2276;2020;7056;SOC_CONST;2.0;A
A;2276;2020;7663;SOC_CONST;1.0;A
A;2276;2020;7714;SOC_CONST;1.0;A
A;2276;2020;7716;SOC_CONST;3.0;A
A;2276;2020;7859;SOC_CONST;3.0;A
A;2276;2020;7889;SOC_CONST;7.0;A
A;2276;2020;7958;SOC_CONST;7.0;A
A;2276;2020;8256;SOC_CONST;2.0;A
A;2276;2020;8094;SOC_CONST;2.0;A
A;2276;2019;6949;SOC_CONST;24.0;A
A;2276;2019;6981;SOC_CONST;1.0;A
A;2276;2019;7056;SOC_CONST;1.0;A
A;2276;2019;7058;SOC_CONST;2.0;A
A;2276;2019;7605;SOC_CONST;2.0;A
A;2276;2019;7663;SOC_CONST;2.0;A
A;2276;2019;7714;SOC_CONST;2.0;A
A;2276;2019;7716;SOC_CONST;3.0;A
A;2276;2019;7859;SOC_CONST;3.0;A
A;2276;2019;6963;SOC_CONST;3.0;A
A;2276;2019;7888;SOC_CONST;3.0;A
A;2276;2019;7889;SOC_CONST;3.0;A
A;2276;2019;7958;SOC_CONST;3.0;A
A;2276;2019;303235;SOC_CONST;1.0;A
A;2276;2019;8031;SOC_CONST;1.0;A
A;2276;2019;8256;SOC_CONST;4.0;A
A;2276;2019;8094;SOC_CONST;4.0;A
A;2276;2019;303236;SOC_CONST;1.0;A
A;2276;2019;8165;SOC_CONST;1.0;A
A;2276;2019;8346;SOC_CONST;1.0;A
A;2276;2019;8255;SOC_CONST;1.0;A
A;2276;2019;8451;SOC_CONST;3.0;A
A;2276;2019;8345;SOC_CONST;1.0;A
A;2276;2019;8385;SOC_CONST;1.0;A
A;2276;2019;8426;SOC_CONST;1.0;A
A;2276;2018;6949;SOC_CONST;24.0;A
A;2276;2018;6981;SOC_CONST;2.0;A
A;2276;2018;7056;SOC_CONST;2.0;A
A;2276;2018;7058;SOC_CONST;1.0;A
A;2276;2018;7605;SOC_CONST;1.0;A
A;2276;2018;7663;SOC_CONST;2.0;A
A;2276;2018;7714;SOC_CONST;2.0;A
A;2276;2018;7716;SOC_CONST;7.0;A
A;2276;2018;7859;SOC_CONST;7.0;A
A;2276;2018;6963;SOC_CONST;1.0;A
A;2276;2018;7888;SOC_CONST;1.0;A
A;2276;2018;7889;SOC_CONST;3.0;A
A;2276;2018;7958;SOC_CONST;3.0;A
A;2276;2018;8032;SOC_CONST;1.0;A
A;2276;2018;8080;SOC_CONST;1.0;A
A;2276;2018;8256;SOC_CONST;3.0;A
A;2276;2018;8094;SOC_CONST;3.0;A
A;2276;2018;8346;SOC_CONST;2.0;A
A;2276;2018;8255;SOC_CONST;2.0;A
A;2276;2018;8451;SOC_CONST;2.0;A
A;2276;2018;8385;SOC_CONST;1.0;A
A;2276;2018;8426;SOC_CONST;1.0;A
A;2276;2017;6949;SOC_CONST;27.0;A
A;2276;2017;6981;SOC_CONST;3.0;A
A;2276;2017;7056;SOC_CONST;3.0;A
A;2276;2017;7058;SOC_CONST;2.0;A
A;2276;2017;7605;SOC_CONST;2.0;A
A;2276;2017;7663;SOC_CONST;6.0;A
A;2276;2017;7714;SOC_CONST;6.0;A
A;2276;2017;7716;SOC_CONST;6.0;A
A;2276;2017;7859;SOC_CONST;6.0;A
A;2276;2017;6963;SOC_CONST;2.0;A
A;2276;2017;7888;SOC_CONST;2.0;A
A;2276;2017;7889;SOC_CONST;3.0;A
A;2276;2017;7958;SOC_CONST;3.0;A
A;2276;2017;8032;SOC_CONST;1.0;A
A;2276;2017;8080;SOC_CONST;1.0;A
A;2276;2017;8256;SOC_CONST;1.0;A
A;2276;2017;8094;SOC_CONST;1.0;A
A;2276;2017;303236;SOC_CONST;2.0;A
A;2276;2017;8165;SOC_CONST;2.0;A
A;2276;2017;8346;SOC_CONST;1.0;A
A;2276;2017;8255;SOC_CONST;1.0;A
A;2276;2016;6949;SOC_CONST;35.0;A
A;2276;2016;6981;SOC_CONST;5.0;A
A;2276;2016;7056;SOC_CONST;5.0;A
A;2276;2016;7058;SOC_CONST;2.0;A
A;2276;2016;7109;SOC_CONST;1.0;A
A;2276;2016;7605;SOC_CONST;1.0;A
A;2276;2016;7663;SOC_CONST;4.0;A
A;2276;2016;7714;SOC_CONST;4.0;A
A;2276;2016;7716;SOC_CONST;7.0;A
A;2276;2016;7859;SOC_CONST;7.0;A
A;2276;2016;6963;SOC_CONST;3.0;A
A;2276;2016;7888;SOC_CONST;3.0;A
A;2276;2016;7889;SOC_CONST;7.0;A
A;2276;2016;7958;SOC_CONST;7.0;A
A;2276;2016;303235;SOC_CONST;2.0;A
A;2276;2016;8031;SOC_CONST;2.0;A
A;2276;2016;8256;SOC_CONST;4.0;A
A;2276;2016;8094;SOC_CONST;4.0;A
A;2276;2016;8346;SOC_CONST;1.0;A
A;2276;2016;8255;SOC_CONST;1.0;A
A;2276;2015;6949;SOC_CONST;24.0;A
A;2276;2015;6981;SOC_CONST;3.0;A
A;2276;2015;7056;SOC_CONST;3.0;A
A;2276;2015;7058;SOC_CONST;1.0;A
A;2276;2015;7605;SOC_CONST;1.0;A
A;2276;2015;7663;SOC_CONST;2.0;A
A;2276;2015;7714;SOC_CONST;2.0;A
A;2276;2015;7716;SOC_CONST;3.0;A
A;2276;2015;7859;SOC_CONST;3.0;A
A;2276;2015;6963;SOC_CONST;3.0;A
A;2276;2015;7888;SOC_CONST;3.0;A
A;2276;2015;7889;SOC_CONST;6.0;A
A;2276;2015;7958;SOC_CONST;6.0;A
A;2276;2015;8032;SOC_CONST;1.0;A
A;2276;2015;8080;SOC_CONST;1.0;A
A;2276;2015;8256;SOC_CONST;4.0;A
A;2276;2015;8094;SOC_CONST;4.0;A
A;2276;2015;8451;SOC_CONST;1.0;A
A;2276;2015;8345;SOC_CONST;1.0;A
A;2276;2014;6949;SOC_CONST;41.0;A
A;2276;2014;6981;SOC_CONST;4.0;A
A;2276;2014;7056;SOC_CONST;4.0;A
A;2276;2014;7058;SOC_CONST;7.0;A
A;2276;2014;7605;SOC_CONST;5.0;A
A;2276;2014;7661;SOC_CONST;2.0;A
A;2276;2014;7663;SOC_CONST;3.0;A
A;2276;2014;7714;SOC_CONST;3.0;A
A;2276;2014;7716;SOC_CONST;11.0;A
A;2276;2014;7859;SOC_CONST;11.0;A
A;2276;2014;6963;SOC_CONST;2.0;A
A;2276;2014;7888;SOC_CONST;2.0;A
A;2276;2014;7889;SOC_CONST;2.0;A
A;2276;2014;7958;SOC_CONST;2.0;A
A;2276;2014;8032;SOC_CONST;1.0;A
A;2276;2014;8080;SOC_CONST;1.0;A
A;2276;2014;8256;SOC_CONST;6.0;A
A;2276;2014;8094;SOC_CONST;6.0;A
