TEMPORAL;TERRITORIO;IPC_RUBRICAS;INDICATOR;OBS_VALUE;FREQ;IPC_GRUPOSESPECIALES
2018-10;ES61;;RCH_M;1.9;M;62113
2018-10;ES61;;RCH_M;2.7;M;62114
2018-10;ES61;;RCH_M;1.0;M;62105
2018-10;ES61;;RCH_M;1.3;M;62115
2018-10;ES61;;RCH_M;0.1;M;62116
2018-10;ES61;;RCH_M;2.5;M;62097
2018-10;ES61;;RCH_M;-0.2;M;62099
2018-10;ES61;;RCH_M;1.1;M;62091
2018-10;ES61;;RCH_M;1.5;M;62092
2018-10;ES61;;RCH_M;2.7;M;62098
2018-10;ES61;;RCH_M;0.9;M;62117
2018-11;ES;;RCH_M;-0.2;M;62089
2018-11;ES;;RCH_M;-1.0;M;62090
2018-11;ES;;RCH_M;0.3;M;62093
2018-11;ES;;RCH_M;-0.3;M;62100
2018-11;ES;;RCH_M;-2.3;M;62096
2018-11;ES;;RCH_M;0.2;M;62094
2018-11;ES;;RCH_M;-1.9;M;62095
2018-11;ES;;RCH_M;0.0;M;62101
2018-11;ES;;RCH_M;-0.1;M;62102
2018-11;ES;;RCH_M;0.1;M;62106
2018-11;ES;;RCH_M;0.1;M;62103
2018-11;ES;;RCH_M;0.2;M;62104
2018-11;ES;;RCH_M;0.0;M;62107
2018-11;ES;;RCH_M;0.0;M;62108
2018-11;ES;;RCH_M;0.0;M;62109
2018-11;ES;;RCH_M;0.3;M;62110
2018-11;ES;;RCH_M;0.3;M;62111
2018-11;ES;;RCH_M;0.3;M;62112
2018-11;ES;;RCH_M;0.3;M;62113
2018-11;ES;;RCH_M;0.4;M;62114
2018-11;ES;;RCH_M;-0.1;M;62105
2018-11;ES;;RCH_M;-0.5;M;62115
2018-11;ES;;RCH_M;-0.3;M;62116
2018-11;ES;;RCH_M;0.5;M;62097
2018-11;ES;;RCH_M;-0.3;M;62099
2018-11;ES;;RCH_M;-0.5;M;62091
2018-11;ES;;RCH_M;-1.6;M;62092
2018-11;ES;;RCH_M;1.4;M;62098
2018-11;ES;;RCH_M;0.1;M;62117
2018-11;ES61;;RCH_M;0.0;M;62089
2018-11;ES61;;RCH_M;-1.6;M;62090
2018-11;ES61;;RCH_M;0.4;M;62093
2018-11;ES61;;RCH_M;-0.4;M;62100
2018-11;ES61;;RCH_M;-2.1;M;62096
2018-11;ES61;;RCH_M;0.0;M;62094
2018-11;ES61;;RCH_M;-1.8;M;62095
2018-11;ES61;;RCH_M;0.0;M;62101
2018-11;ES61;;RCH_M;-0.1;M;62102
2018-11;ES61;;RCH_M;0.0;M;62106
2018-11;ES61;;RCH_M;0.1;M;62103
2018-11;ES61;;RCH_M;0.3;M;62104
2018-11;ES61;;RCH_M;0.0;M;62107
2018-11;ES61;;RCH_M;0.0;M;62108
2018-11;ES61;;RCH_M;0.0;M;62109
2018-11;ES61;;RCH_M;0.2;M;62110
2018-11;ES61;;RCH_M;0.3;M;62111
2018-11;ES61;;RCH_M;0.4;M;62112
2018-11;ES61;;RCH_M;0.4;M;62113
2018-11;ES61;;RCH_M;0.6;M;62114
2018-11;ES61;;RCH_M;-0.1;M;62105
2018-11;ES61;;RCH_M;-0.6;M;62115
2018-11;ES61;;RCH_M;-0.1;M;62116
2018-11;ES61;;RCH_M;0.5;M;62097
2018-11;ES61;;RCH_M;-0.4;M;62099
2018-11;ES61;;RCH_M;-0.5;M;62091
2018-11;ES61;;RCH_M;-1.7;M;62092
2018-11;ES61;;RCH_M;1.4;M;62098
2018-11;ES61;;RCH_M;0.1;M;62117
2018-12;ES;;RCH_M;-0.1;M;62089
2018-12;ES;;RCH_M;-0.4;M;62090
2018-12;ES;;RCH_M;-1.6;M;62093
2018-12;ES;;RCH_M;0.4;M;62100
2018-12;ES;;RCH_M;-5.6;M;62096
2018-12;ES;;RCH_M;0.0;M;62094
2018-12;ES;;RCH_M;-3.8;M;62095
2018-12;ES;;RCH_M;-0.5;M;62101
2018-12;ES;;RCH_M;-0.5;M;62102
2018-12;ES;;RCH_M;0.0;M;62106
2018-12;ES;;RCH_M;0.0;M;62103
2018-12;ES;;RCH_M;0.0;M;62104
2018-12;ES;;RCH_M;-1.0;M;62107
2018-12;ES;;RCH_M;-1.0;M;62108
2018-12;ES;;RCH_M;-0.5;M;62109
2018-12;ES;;RCH_M;0.1;M;62110
2018-12;ES;;RCH_M;0.1;M;62111
2018-12;ES;;RCH_M;-1.4;M;62112
2018-12;ES;;RCH_M;-1.6;M;62113
2018-12;ES;;RCH_M;-2.2;M;62114
2018-12;ES;;RCH_M;-0.5;M;62105
2018-12;ES;;RCH_M;-0.2;M;62115
2018-12;ES;;RCH_M;0.0;M;62116
2018-12;ES;;RCH_M;-1.8;M;62097
2018-12;ES;;RCH_M;0.4;M;62099
2018-12;ES;;RCH_M;-0.2;M;62091
2018-12;ES;;RCH_M;-2.5;M;62092
2018-12;ES;;RCH_M;-0.5;M;62098
2018-12;ES;;RCH_M;0.0;M;62117
2018-12;ES61;;RCH_M;0.1;M;62089
2018-12;ES61;;RCH_M;-1.1;M;62090
2018-12;ES61;;RCH_M;-1.5;M;62093
2018-12;ES61;;RCH_M;0.4;M;62100
2018-12;ES61;;RCH_M;-5.8;M;62096
2018-12;ES61;;RCH_M;-0.1;M;62094
2018-12;ES61;;RCH_M;-3.7;M;62095
2018-12;ES61;;RCH_M;-0.5;M;62101
2018-12;ES61;;RCH_M;-0.5;M;62102
2018-12;ES61;;RCH_M;0.0;M;62106
2018-12;ES61;;RCH_M;-0.1;M;62103
2018-12;ES61;;RCH_M;0.0;M;62104
2018-12;ES61;;RCH_M;-1.0;M;62107
2018-12;ES61;;RCH_M;-1.0;M;62108
2018-12;ES61;;RCH_M;-0.6;M;62109
2018-12;ES61;;RCH_M;0.1;M;62110
2018-12;ES61;;RCH_M;0.0;M;62111
2018-12;ES61;;RCH_M;-1.4;M;62112
2018-12;ES61;;RCH_M;-1.5;M;62113
2018-12;ES61;;RCH_M;-2.1;M;62114
2018-12;ES61;;RCH_M;-0.5;M;62105
2018-12;ES61;;RCH_M;-0.3;M;62115
2018-12;ES61;;RCH_M;0.2;M;62116
2018-12;ES61;;RCH_M;-1.7;M;62097
2018-12;ES61;;RCH_M;0.4;M;62099
2018-12;ES61;;RCH_M;-0.3;M;62091
2018-12;ES61;;RCH_M;-2.7;M;62092
2018-12;ES61;;RCH_M;-0.5;M;62098
2018-12;ES61;;RCH_M;0.0;M;62117
2017-01;ES;;RCH_M;0.2;M;62089
2017-01;ES;;RCH_M;1.8;M;62090
2017-01;ES;;RCH_M;-1.7;M;62093
2017-01;ES;;RCH_M;-0.3;M;62100
2017-01;ES;;RCH_M;2.7;M;62096
2017-01;ES;;RCH_M;-0.5;M;62094
2017-01;ES;;RCH_M;4.6;M;62095
2017-01;ES;;RCH_M;-0.9;M;62101
2017-01;ES;;RCH_M;-0.6;M;62102
2017-01;ES;;RCH_M;-0.8;M;62106
2017-01;ES;;RCH_M;-1.2;M;62103
2017-01;ES;;RCH_M;-1.5;M;62104
2017-01;ES;;RCH_M;-0.7;M;62107
2017-01;ES;;RCH_M;-0.7;M;62108
2017-01;ES;;RCH_M;-1.0;M;62109
2017-01;ES;;RCH_M;-1.3;M;62110
2017-01;ES;;RCH_M;-1.9;M;62111
2017-01;ES;;RCH_M;-1.6;M;62112
2017-01;ES;;RCH_M;-1.7;M;62113
2017-01;ES;;RCH_M;-2.2;M;62114
2017-01;ES;;RCH_M;-0.6;M;62105
2017-01;ES;;RCH_M;0.7;M;62115
2017-01;ES;;RCH_M;0.1;M;62116
2017-01;ES;;RCH_M;-2.8;M;62097
2017-01;ES;;RCH_M;-0.3;M;62099
2017-01;ES;;RCH_M;0.7;M;62091
2017-01;ES;;RCH_M;3.5;M;62092
2017-01;ES;;RCH_M;-4.5;M;62098
2017-01;ES;;RCH_M;-0.8;M;62117
2017-01;ES61;;RCH_M;0.4;M;62089
2017-01;ES61;;RCH_M;1.7;M;62090
2017-01;ES61;;RCH_M;-2.0;M;62093
2017-01;ES61;;RCH_M;-0.2;M;62100
2017-01;ES61;;RCH_M;2.5;M;62096
2017-01;ES61;;RCH_M;-0.6;M;62094
2017-01;ES61;;RCH_M;4.7;M;62095
2017-01;ES61;;RCH_M;-1.1;M;62101
2017-01;ES61;;RCH_M;-0.7;M;62102
2017-01;ES61;;RCH_M;-0.9;M;62106
2017-01;ES61;;RCH_M;-1.3;M;62103
2017-01;ES61;;RCH_M;-1.6;M;62104
2017-01;ES61;;RCH_M;-0.9;M;62107
2017-01;ES61;;RCH_M;-0.9;M;62108
2017-01;ES61;;RCH_M;-1.1;M;62109
2017-01;ES61;;RCH_M;-1.5;M;62110
2017-01;ES61;;RCH_M;-2.1;M;62111
2017-01;ES61;;RCH_M;-1.9;M;62112
2017-01;ES61;;RCH_M;-2.0;M;62113
2017-01;ES61;;RCH_M;-2.6;M;62114
2017-01;ES61;;RCH_M;-0.7;M;62105
2017-01;ES61;;RCH_M;0.7;M;62115
2017-01;ES61;;RCH_M;0.2;M;62116
2017-01;ES61;;RCH_M;-3.2;M;62097
2017-01;ES61;;RCH_M;-0.2;M;62099
2017-01;ES61;;RCH_M;0.8;M;62091
2017-01;ES61;;RCH_M;3.5;M;62092
2017-01;ES61;;RCH_M;-4.8;M;62098
2017-01;ES61;;RCH_M;-0.8;M;62117
2017-02;ES;;RCH_M;-0.2;M;62089
2017-02;ES;;RCH_M;0.9;M;62090
2017-02;ES;;RCH_M;-1.5;M;62093
2017-02;ES;;RCH_M;0.3;M;62100
2017-02;ES;;RCH_M;0.6;M;62096
2017-02;ES;;RCH_M;0.0;M;62094
2017-02;ES;;RCH_M;-3.5;M;62095
2017-02;ES;;RCH_M;-0.5;M;62101
2017-02;ES;;RCH_M;-0.4;M;62102
2017-02;ES;;RCH_M;-0.4;M;62106
2017-02;ES;;RCH_M;0.1;M;62103
2017-02;ES;;RCH_M;0.0;M;62104
2017-02;ES;;RCH_M;-0.8;M;62107
2017-02;ES;;RCH_M;-0.8;M;62108
2017-02;ES;;RCH_M;-0.5;M;62109
2017-02;ES;;RCH_M;-0.6;M;62110
2017-02;ES;;RCH_M;0.0;M;62111
2017-02;ES;;RCH_M;-1.4;M;62112
2017-02;ES;;RCH_M;-1.5;M;62113
2017-02;ES;;RCH_M;-2.1;M;62114
2017-02;ES;;RCH_M;-0.4;M;62105
2017-02;ES;;RCH_M;0.2;M;62115
2017-02;ES;;RCH_M;-0.4;M;62116
2017-02;ES;;RCH_M;-0.2;M;62097
2017-02;ES;;RCH_M;0.3;M;62099
2017-02;ES;;RCH_M;0.2;M;62091
2017-02;ES;;RCH_M;-1.7;M;62092
2017-02;ES;;RCH_M;-0.5;M;62098
2017-02;ES;;RCH_M;-0.4;M;62117
2017-02;ES61;;RCH_M;-0.2;M;62089
2017-02;ES61;;RCH_M;1.1;M;62090
2017-02;ES61;;RCH_M;-1.4;M;62093
2017-02;ES61;;RCH_M;0.3;M;62100
2017-02;ES61;;RCH_M;0.6;M;62096
2017-02;ES61;;RCH_M;0.0;M;62094
2017-02;ES61;;RCH_M;-3.8;M;62095
2017-02;ES61;;RCH_M;-0.6;M;62101
2017-02;ES61;;RCH_M;-0.4;M;62102
2017-02;ES61;;RCH_M;-0.5;M;62106
2017-02;ES61;;RCH_M;0.1;M;62103
2017-02;ES61;;RCH_M;0.0;M;62104
2017-02;ES61;;RCH_M;-0.8;M;62107
2017-02;ES61;;RCH_M;-0.8;M;62108
2017-02;ES61;;RCH_M;-0.6;M;62109
2017-02;ES61;;RCH_M;-0.7;M;62110
2017-02;ES61;;RCH_M;0.0;M;62111
2017-02;ES61;;RCH_M;-1.4;M;62112
2017-02;ES61;;RCH_M;-1.4;M;62113
2017-02;ES61;;RCH_M;-2.1;M;62114
2017-02;ES61;;RCH_M;-0.4;M;62105
2017-02;ES61;;RCH_M;0.2;M;62115
2017-02;ES61;;RCH_M;-0.4;M;62116
2017-02;ES61;;RCH_M;-0.1;M;62097
2017-02;ES61;;RCH_M;0.3;M;62099
2017-02;ES61;;RCH_M;0.2;M;62091
2017-02;ES61;;RCH_M;-1.9;M;62092
2017-02;ES61;;RCH_M;-0.3;M;62098
2017-02;ES61;;RCH_M;-0.4;M;62117
2017-03;ES;;RCH_M;0.2;M;62089
2017-03;ES;;RCH_M;-1.2;M;62090
2017-03;ES;;RCH_M;-0.1;M;62093
2017-03;ES;;RCH_M;0.2;M;62100
2017-03;ES;;RCH_M;-1.2;M;62096
2017-03;ES;;RCH_M;0.1;M;62094
2017-03;ES;;RCH_M;-2.6;M;62095
2017-03;ES;;RCH_M;0.1;M;62101
2017-03;ES;;RCH_M;0.0;M;62102
2017-03;ES;;RCH_M;0.1;M;62106
2017-03;ES;;RCH_M;0.3;M;62103
2017-03;ES;;RCH_M;0.5;M;62104
2017-03;ES;;RCH_M;-0.2;M;62107
2017-03;ES;;RCH_M;-0.2;M;62108
2017-03;ES;;RCH_M;0.1;M;62109
2017-03;ES;;RCH_M;0.2;M;62110
2017-03;ES;;RCH_M;0.5;M;62111
2017-03;ES;;RCH_M;-0.1;M;62112
2017-03;ES;;RCH_M;-0.1;M;62113
2017-03;ES;;RCH_M;-0.2;M;62114
2017-03;ES;;RCH_M;0.0;M;62105
2017-03;ES;;RCH_M;-0.3;M;62115
2017-03;ES;;RCH_M;0.2;M;62116
2017-03;ES;;RCH_M;0.5;M;62097
2017-03;ES;;RCH_M;0.2;M;62099
2017-03;ES;;RCH_M;-0.3;M;62091
2017-03;ES;;RCH_M;-2.0;M;62092
2017-03;ES;;RCH_M;1.1;M;62098
2017-03;ES;;RCH_M;0.1;M;62117
2017-03;ES61;;RCH_M;0.2;M;62089
2017-03;ES61;;RCH_M;-1.1;M;62090
2017-03;ES61;;RCH_M;0.2;M;62093
2017-03;ES61;;RCH_M;0.2;M;62100
2017-03;ES61;;RCH_M;-1.1;M;62096
2017-03;ES61;;RCH_M;0.2;M;62094
2017-03;ES61;;RCH_M;-2.6;M;62095
2017-03;ES61;;RCH_M;0.2;M;62101
2017-03;ES61;;RCH_M;0.1;M;62102
2017-03;ES61;;RCH_M;0.2;M;62106
2017-03;ES61;;RCH_M;0.4;M;62103
2017-03;ES61;;RCH_M;0.6;M;62104
2017-03;ES61;;RCH_M;0.0;M;62107
2017-03;ES61;;RCH_M;0.0;M;62108
2017-03;ES61;;RCH_M;0.2;M;62109
2017-03;ES61;;RCH_M;0.3;M;62110
2017-03;ES61;;RCH_M;0.7;M;62111
2017-03;ES61;;RCH_M;0.1;M;62112
2017-03;ES61;;RCH_M;0.2;M;62113
2017-03;ES61;;RCH_M;0.1;M;62114
2017-03;ES61;;RCH_M;0.1;M;62105
2017-03;ES61;;RCH_M;-0.3;M;62115
2017-03;ES61;;RCH_M;0.3;M;62116
2017-03;ES61;;RCH_M;0.8;M;62097
2017-03;ES61;;RCH_M;0.2;M;62099
2017-03;ES61;;RCH_M;-0.2;M;62091
2017-03;ES61;;RCH_M;-2.0;M;62092
2017-03;ES61;;RCH_M;1.4;M;62098
2017-03;ES61;;RCH_M;0.2;M;62117
2017-04;ES;;RCH_M;0.1;M;62089
2017-04;ES;;RCH_M;-0.4;M;62090
2017-04;ES;;RCH_M;1.9;M;62093
2017-04;ES;;RCH_M;0.8;M;62100
2017-04;ES;;RCH_M;0.7;M;62096
2017-04;ES;;RCH_M;0.0;M;62094
2017-04;ES;;RCH_M;0.5;M;62095
2017-04;ES;;RCH_M;1.3;M;62101
2017-04;ES;;RCH_M;1.0;M;62102
2017-04;ES;;RCH_M;1.0;M;62106
2017-04;ES;;RCH_M;1.0;M;62103
2017-04;ES;;RCH_M;1.2;M;62104
2017-04;ES;;RCH_M;1.1;M;62107
2017-04;ES;;RCH_M;1.1;M;62108
2017-04;ES;;RCH_M;1.3;M;62109
2017-04;ES;;RCH_M;1.3;M;62110
2017-04;ES;;RCH_M;1.4;M;62111
2017-04;ES;;RCH_M;1.8;M;62112
2017-04;ES;;RCH_M;1.9;M;62113
2017-04;ES;;RCH_M;2.7;M;62114
2017-04;ES;;RCH_M;1.0;M;62105
2017-04;ES;;RCH_M;-0.1;M;62115
2017-04;ES;;RCH_M;0.1;M;62116
2017-04;ES;;RCH_M;2.1;M;62097
2017-04;ES;;RCH_M;0.8;M;62099
2017-04;ES;;RCH_M;-0.1;M;62091
2017-04;ES;;RCH_M;0.1;M;62092
2017-04;ES;;RCH_M;2.5;M;62098
2017-04;ES;;RCH_M;1.0;M;62117
2017-04;ES61;;RCH_M;0.0;M;62089
2017-04;ES61;;RCH_M;0.1;M;62090
2017-04;ES61;;RCH_M;2.0;M;62093
2017-04;ES61;;RCH_M;0.7;M;62100
2017-04;ES61;;RCH_M;1.1;M;62096
2017-04;ES61;;RCH_M;0.0;M;62094
2017-04;ES61;;RCH_M;0.7;M;62095
2017-04;ES61;;RCH_M;1.3;M;62101
2017-04;ES61;;RCH_M;1.0;M;62102
2017-04;ES61;;RCH_M;1.0;M;62106
2017-04;ES61;;RCH_M;1.0;M;62103
2017-04;ES61;;RCH_M;1.1;M;62104
2017-04;ES61;;RCH_M;1.1;M;62107
2017-04;ES61;;RCH_M;1.2;M;62108
2017-04;ES61;;RCH_M;1.3;M;62109
2017-04;ES61;;RCH_M;1.3;M;62110
2017-04;ES61;;RCH_M;1.4;M;62111
2017-04;ES61;;RCH_M;1.9;M;62112
2017-04;ES61;;RCH_M;2.0;M;62113
2017-04;ES61;;RCH_M;2.8;M;62114
2017-04;ES61;;RCH_M;1.0;M;62105
2017-04;ES61;;RCH_M;0.0;M;62115
2017-04;ES61;;RCH_M;-0.1;M;62116
2017-04;ES61;;RCH_M;2.2;M;62097
2017-04;ES61;;RCH_M;0.7;M;62099
2017-04;ES61;;RCH_M;0.0;M;62091
2017-04;ES61;;RCH_M;0.5;M;62092
2017-04;ES61;;RCH_M;2.5;M;62098
2017-04;ES61;;RCH_M;1.0;M;62117
2017-05;ES;;RCH_M;0.3;M;62089
2017-05;ES;;RCH_M;0.3;M;62090
2017-05;ES;;RCH_M;0.1;M;62093
2017-05;ES;;RCH_M;-0.4;M;62100
2017-05;ES;;RCH_M;-1.9;M;62096
2017-05;ES;;RCH_M;0.0;M;62094
2017-05;ES;;RCH_M;-1.1;M;62095
2017-05;ES;;RCH_M;-0.2;M;62101
2017-05;ES;;RCH_M;-0.1;M;62102
2017-05;ES;;RCH_M;0.1;M;62106
2017-05;ES;;RCH_M;0.1;M;62103
2017-05;ES;;RCH_M;0.1;M;62104
2017-05;ES;;RCH_M;0.2;M;62107
2017-05;ES;;RCH_M;0.2;M;62108
2017-05;ES;;RCH_M;-0.2;M;62109
2017-05;ES;;RCH_M;0.0;M;62110
2017-05;ES;;RCH_M;0.0;M;62111
2017-05;ES;;RCH_M;0.1;M;62112
2017-05;ES;;RCH_M;0.1;M;62113
2017-05;ES;;RCH_M;0.2;M;62114
2017-05;ES;;RCH_M;-0.1;M;62105
2017-05;ES;;RCH_M;0.3;M;62115
2017-05;ES;;RCH_M;0.3;M;62116
2017-05;ES;;RCH_M;0.1;M;62097
2017-05;ES;;RCH_M;-0.4;M;62099
2017-05;ES;;RCH_M;0.3;M;62091
2017-05;ES;;RCH_M;-0.5;M;62092
2017-05;ES;;RCH_M;0.7;M;62098
2017-05;ES;;RCH_M;0.1;M;62117
2017-05;ES61;;RCH_M;0.2;M;62089
2017-05;ES61;;RCH_M;0.2;M;62090
2017-05;ES61;;RCH_M;0.1;M;62093
2017-05;ES61;;RCH_M;-0.3;M;62100
2017-05;ES61;;RCH_M;-1.9;M;62096
2017-05;ES61;;RCH_M;0.1;M;62094
2017-05;ES61;;RCH_M;-1.1;M;62095
2017-05;ES61;;RCH_M;-0.1;M;62101
2017-05;ES61;;RCH_M;0.0;M;62102
2017-05;ES61;;RCH_M;0.2;M;62106
2017-05;ES61;;RCH_M;0.1;M;62103
2017-05;ES61;;RCH_M;0.1;M;62104
2017-05;ES61;;RCH_M;0.2;M;62107
2017-05;ES61;;RCH_M;0.2;M;62108
2017-05;ES61;;RCH_M;-0.1;M;62109
2017-05;ES61;;RCH_M;0.1;M;62110
2017-05;ES61;;RCH_M;0.1;M;62111
2017-05;ES61;;RCH_M;0.1;M;62112
2017-05;ES61;;RCH_M;0.1;M;62113
2017-05;ES61;;RCH_M;0.1;M;62114
2017-05;ES61;;RCH_M;0.0;M;62105
2017-05;ES61;;RCH_M;0.2;M;62115
2017-05;ES61;;RCH_M;0.4;M;62116
2017-05;ES61;;RCH_M;0.1;M;62097
2017-05;ES61;;RCH_M;-0.2;M;62099
2017-05;ES61;;RCH_M;0.2;M;62091
2017-05;ES61;;RCH_M;-0.6;M;62092
2017-05;ES61;;RCH_M;0.6;M;62098
2017-05;ES61;;RCH_M;0.2;M;62117
2017-06;ES;;RCH_M;0.2;M;62089
2017-06;ES;;RCH_M;-0.5;M;62090
2017-06;ES;;RCH_M;-0.5;M;62093
2017-06;ES;;RCH_M;0.6;M;62100
2017-06;ES;;RCH_M;-1.7;M;62096
2017-06;ES;;RCH_M;0.1;M;62094
2017-06;ES;;RCH_M;-0.9;M;62095
2017-06;ES;;RCH_M;0.1;M;62101
2017-06;ES;;RCH_M;0.0;M;62102
2017-06;ES;;RCH_M;0.2;M;62106
2017-06;ES;;RCH_M;0.2;M;62103
2017-06;ES;;RCH_M;0.2;M;62104
2017-06;ES;;RCH_M;-0.3;M;62107
2017-06;ES;;RCH_M;-0.3;M;62108
2017-06;ES;;RCH_M;0.1;M;62109
2017-06;ES;;RCH_M;0.3;M;62110
2017-06;ES;;RCH_M;0.2;M;62111
2017-06;ES;;RCH_M;-0.4;M;62112
2017-06;ES;;RCH_M;-0.5;M;62113
2017-06;ES;;RCH_M;-0.7;M;62114
2017-06;ES;;RCH_M;0.0;M;62105
2017-06;ES;;RCH_M;0.0;M;62115
2017-06;ES;;RCH_M;0.2;M;62116
2017-06;ES;;RCH_M;-0.6;M;62097
2017-06;ES;;RCH_M;0.5;M;62099
2017-06;ES;;RCH_M;0.0;M;62091
2017-06;ES;;RCH_M;-0.7;M;62092
2017-06;ES;;RCH_M;-0.3;M;62098
2017-06;ES;;RCH_M;0.2;M;62117
2017-06;ES61;;RCH_M;0.2;M;62089
2017-06;ES61;;RCH_M;-0.6;M;62090
2017-06;ES61;;RCH_M;-0.5;M;62093
2017-06;ES61;;RCH_M;0.3;M;62100
2017-06;ES61;;RCH_M;-1.5;M;62096
2017-06;ES61;;RCH_M;-0.1;M;62094
2017-06;ES61;;RCH_M;-0.7;M;62095
2017-06;ES61;;RCH_M;-0.1;M;62101
2017-06;ES61;;RCH_M;-0.1;M;62102
2017-06;ES61;;RCH_M;0.0;M;62106
2017-06;ES61;;RCH_M;0.0;M;62103
2017-06;ES61;;RCH_M;0.1;M;62104
2017-06;ES61;;RCH_M;-0.3;M;62107
2017-06;ES61;;RCH_M;-0.3;M;62108
2017-06;ES61;;RCH_M;-0.1;M;62109
2017-06;ES61;;RCH_M;0.1;M;62110
2017-06;ES61;;RCH_M;0.0;M;62111
2017-06;ES61;;RCH_M;-0.5;M;62112
2017-06;ES61;;RCH_M;-0.5;M;62113
2017-06;ES61;;RCH_M;-0.7;M;62114
2017-06;ES61;;RCH_M;-0.1;M;62105
2017-06;ES61;;RCH_M;-0.1;M;62115
2017-06;ES61;;RCH_M;0.2;M;62116
2017-06;ES61;;RCH_M;-0.6;M;62097
2017-06;ES61;;RCH_M;0.3;M;62099
2017-06;ES61;;RCH_M;-0.1;M;62091
2017-06;ES61;;RCH_M;-0.7;M;62092
2017-06;ES61;;RCH_M;-0.4;M;62098
2017-06;ES61;;RCH_M;0.1;M;62117
2017-07;ES;;RCH_M;0.1;M;62089
2017-07;ES;;RCH_M;-0.4;M;62090
2017-07;ES;;RCH_M;-2.8;M;62093
2017-07;ES;;RCH_M;0.7;M;62100
2017-07;ES;;RCH_M;-0.5;M;62096
2017-07;ES;;RCH_M;-0.5;M;62094
2017-07;ES;;RCH_M;-0.6;M;62095
2017-07;ES;;RCH_M;-0.9;M;62101
2017-07;ES;;RCH_M;-0.7;M;62102
2017-07;ES;;RCH_M;-0.7;M;62106
2017-07;ES;;RCH_M;-0.7;M;62103
2017-07;ES;;RCH_M;-0.7;M;62104
2017-07;ES;;RCH_M;-1.6;M;62107
2017-07;ES;;RCH_M;-1.7;M;62108
2017-07;ES;;RCH_M;-0.9;M;62109
2017-07;ES;;RCH_M;-0.9;M;62110
2017-07;ES;;RCH_M;-0.9;M;62111
2017-07;ES;;RCH_M;-2.6;M;62112
2017-07;ES;;RCH_M;-2.8;M;62113
2017-07;ES;;RCH_M;-3.7;M;62114
2017-07;ES;;RCH_M;-0.7;M;62105
2017-07;ES;;RCH_M;0.0;M;62115
2017-07;ES;;RCH_M;0.2;M;62116
2017-07;ES;;RCH_M;-3.0;M;62097
2017-07;ES;;RCH_M;0.7;M;62099
2017-07;ES;;RCH_M;0.0;M;62091
2017-07;ES;;RCH_M;-0.5;M;62092
2017-07;ES;;RCH_M;-3.7;M;62098
2017-07;ES;;RCH_M;-0.7;M;62117
2017-07;ES61;;RCH_M;0.2;M;62089
2017-07;ES61;;RCH_M;-0.4;M;62090
2017-07;ES61;;RCH_M;-2.9;M;62093
2017-07;ES61;;RCH_M;0.5;M;62100
2017-07;ES61;;RCH_M;-0.2;M;62096
2017-07;ES61;;RCH_M;-0.5;M;62094
2017-07;ES61;;RCH_M;-0.3;M;62095
2017-07;ES61;;RCH_M;-1.2;M;62101
2017-07;ES61;;RCH_M;-0.9;M;62102
2017-07;ES61;;RCH_M;-0.9;M;62106
2017-07;ES61;;RCH_M;-0.9;M;62103
2017-07;ES61;;RCH_M;-1.0;M;62104
2017-07;ES61;;RCH_M;-1.7;M;62107
2017-07;ES61;;RCH_M;-1.7;M;62108
2017-07;ES61;;RCH_M;-1.2;M;62109
2017-07;ES61;;RCH_M;-1.3;M;62110
2017-07;ES61;;RCH_M;-1.3;M;62111
2017-07;ES61;;RCH_M;-2.7;M;62112
2017-07;ES61;;RCH_M;-2.9;M;62113
2017-07;ES61;;RCH_M;-3.9;M;62114
2017-07;ES61;;RCH_M;-0.9;M;62105
2017-07;ES61;;RCH_M;0.0;M;62115
2017-07;ES61;;RCH_M;0.3;M;62116
2017-07;ES61;;RCH_M;-3.1;M;62097
2017-07;ES61;;RCH_M;0.5;M;62099
2017-07;ES61;;RCH_M;0.0;M;62091
2017-07;ES61;;RCH_M;-0.4;M;62092
2017-07;ES61;;RCH_M;-3.9;M;62098
2017-07;ES61;;RCH_M;-0.9;M;62117
2017-08;ES;;RCH_M;0.2;M;62089
2017-08;ES;;RCH_M;-0.9;M;62090
2017-08;ES;;RCH_M;0.2;M;62093
2017-08;ES;;RCH_M;0.4;M;62100
2017-08;ES;;RCH_M;1.4;M;62096
2017-08;ES;;RCH_M;0.0;M;62094
2017-08;ES;;RCH_M;1.0;M;62095
2017-08;ES;;RCH_M;0.3;M;62101
2017-08;ES;;RCH_M;0.2;M;62102
2017-08;ES;;RCH_M;0.1;M;62106
2017-08;ES;;RCH_M;0.1;M;62103
2017-08;ES;;RCH_M;0.2;M;62104
2017-08;ES;;RCH_M;0.1;M;62107
2017-08;ES;;RCH_M;0.1;M;62108
2017-08;ES;;RCH_M;0.3;M;62109
2017-08;ES;;RCH_M;0.2;M;62110
2017-08;ES;;RCH_M;0.2;M;62111
2017-08;ES;;RCH_M;0.2;M;62112
2017-08;ES;;RCH_M;0.2;M;62113
2017-08;ES;;RCH_M;0.2;M;62114
2017-08;ES;;RCH_M;0.2;M;62105
2017-08;ES;;RCH_M;-0.1;M;62115
2017-08;ES;;RCH_M;0.3;M;62116
2017-08;ES;;RCH_M;0.2;M;62097
2017-08;ES;;RCH_M;0.4;M;62099
