G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57652;Y55-59;ES61;2007;02;F;DEATHS;1.0;A
57652;Y55-59;ES61;2007;04;_T;DEATHS;1.0;A
57652;Y55-59;ES61;2007;04;F;DEATHS;1.0;A
57652;Y55-59;ES61;2007;07;_T;DEATHS;1.0;A
57652;Y55-59;ES61;2007;07;F;DEATHS;1.0;A
57652;Y55-59;ES61;2007;10;_T;DEATHS;1.0;A
57652;Y55-59;ES61;2007;10;F;DEATHS;1.0;A
57652;Y55-59;ES61;2007;11;_T;DEATHS;1.0;A
57652;Y55-59;ES61;2007;11;F;DEATHS;1.0;A
57652;Y55-59;ES61;2007;12;_T;DEATHS;2.0;A
57652;Y55-59;ES61;2007;12;F;DEATHS;2.0;A
57652;Y60-64;ES61;2009;55920;_T;DEATHS;11.0;A
57652;Y60-64;ES61;2009;55920;F;DEATHS;11.0;A
57652;Y60-64;ES61;2009;02;_T;DEATHS;3.0;A
57652;Y60-64;ES61;2009;02;F;DEATHS;3.0;A
57652;Y60-64;ES61;2009;03;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;03;F;DEATHS;1.0;A
57652;Y60-64;ES61;2009;05;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;05;F;DEATHS;1.0;A
57652;Y60-64;ES61;2009;06;_T;DEATHS;2.0;A
57652;Y60-64;ES61;2009;06;F;DEATHS;2.0;A
57652;Y60-64;ES61;2009;07;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;07;F;DEATHS;1.0;A
57652;Y60-64;ES61;2009;08;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;08;F;DEATHS;1.0;A
57652;Y60-64;ES61;2009;09;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;09;F;DEATHS;1.0;A
57652;Y60-64;ES61;2009;11;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2009;11;F;DEATHS;1.0;A
57652;Y60-64;ES61;2008;55920;_T;DEATHS;8.0;A
57652;Y60-64;ES61;2008;55920;F;DEATHS;8.0;A
57652;Y60-64;ES61;2008;03;_T;DEATHS;2.0;A
57652;Y60-64;ES61;2008;03;F;DEATHS;2.0;A
57652;Y60-64;ES61;2008;05;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2008;05;F;DEATHS;1.0;A
57652;Y60-64;ES61;2008;07;_T;DEATHS;2.0;A
57652;Y60-64;ES61;2008;07;F;DEATHS;2.0;A
57652;Y60-64;ES61;2008;10;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2008;10;F;DEATHS;1.0;A
57652;Y60-64;ES61;2008;11;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2008;11;F;DEATHS;1.0;A
57652;Y60-64;ES61;2008;12;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2008;12;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;55920;_T;DEATHS;10.0;A
57652;Y60-64;ES61;2007;55920;F;DEATHS;10.0;A
57652;Y60-64;ES61;2007;01;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;01;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;02;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;02;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;03;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;03;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;04;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;04;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;07;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;07;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;09;_T;DEATHS;3.0;A
57652;Y60-64;ES61;2007;09;F;DEATHS;3.0;A
57652;Y60-64;ES61;2007;10;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;10;F;DEATHS;1.0;A
57652;Y60-64;ES61;2007;12;_T;DEATHS;1.0;A
57652;Y60-64;ES61;2007;12;F;DEATHS;1.0;A
57652;Y65-69;ES61;2009;55920;_T;DEATHS;13.0;A
57652;Y65-69;ES61;2009;55920;F;DEATHS;13.0;A
57652;Y65-69;ES61;2009;01;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2009;01;F;DEATHS;1.0;A
57652;Y65-69;ES61;2009;03;_T;DEATHS;2.0;A
57652;Y65-69;ES61;2009;03;F;DEATHS;2.0;A
57652;Y65-69;ES61;2009;05;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2009;05;F;DEATHS;1.0;A
57652;Y65-69;ES61;2009;06;_T;DEATHS;2.0;A
57652;Y65-69;ES61;2009;06;F;DEATHS;2.0;A
57652;Y65-69;ES61;2009;07;_T;DEATHS;3.0;A
57652;Y65-69;ES61;2009;07;F;DEATHS;3.0;A
57652;Y65-69;ES61;2009;09;_T;DEATHS;3.0;A
57652;Y65-69;ES61;2009;09;F;DEATHS;3.0;A
57652;Y65-69;ES61;2009;11;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2009;11;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;55920;_T;DEATHS;13.0;A
57652;Y65-69;ES61;2008;55920;F;DEATHS;13.0;A
57652;Y65-69;ES61;2008;02;_T;DEATHS;3.0;A
57652;Y65-69;ES61;2008;02;F;DEATHS;3.0;A
57652;Y65-69;ES61;2008;03;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;03;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;05;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;05;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;06;_T;DEATHS;2.0;A
57652;Y65-69;ES61;2008;06;F;DEATHS;2.0;A
57652;Y65-69;ES61;2008;08;_T;DEATHS;2.0;A
57652;Y65-69;ES61;2008;08;F;DEATHS;2.0;A
57652;Y65-69;ES61;2008;09;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;09;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;10;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;10;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;11;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;11;F;DEATHS;1.0;A
57652;Y65-69;ES61;2008;12;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2008;12;F;DEATHS;1.0;A
57652;Y65-69;ES61;2007;55920;_T;DEATHS;7.0;A
57652;Y65-69;ES61;2007;55920;F;DEATHS;7.0;A
57652;Y65-69;ES61;2007;03;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2007;03;F;DEATHS;1.0;A
57652;Y65-69;ES61;2007;04;_T;DEATHS;2.0;A
57652;Y65-69;ES61;2007;04;F;DEATHS;2.0;A
57652;Y65-69;ES61;2007;09;_T;DEATHS;1.0;A
57652;Y65-69;ES61;2007;09;F;DEATHS;1.0;A
57652;Y65-69;ES61;2007;10;_T;DEATHS;3.0;A
57652;Y65-69;ES61;2007;10;F;DEATHS;3.0;A
57652;Y70-74;ES61;2009;55920;_T;DEATHS;15.0;A
57652;Y70-74;ES61;2009;55920;F;DEATHS;15.0;A
57652;Y70-74;ES61;2009;01;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2009;01;F;DEATHS;1.0;A
57652;Y70-74;ES61;2009;02;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2009;02;F;DEATHS;2.0;A
57652;Y70-74;ES61;2009;03;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2009;03;F;DEATHS;1.0;A
57652;Y70-74;ES61;2009;05;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2009;05;F;DEATHS;2.0;A
57652;Y70-74;ES61;2009;07;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2009;07;F;DEATHS;2.0;A
57652;Y70-74;ES61;2009;08;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2009;08;F;DEATHS;2.0;A
57652;Y70-74;ES61;2009;10;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2009;10;F;DEATHS;2.0;A
57652;Y70-74;ES61;2009;12;_T;DEATHS;3.0;A
57652;Y70-74;ES61;2009;12;F;DEATHS;3.0;A
57652;Y70-74;ES61;2008;55920;_T;DEATHS;14.0;A
57652;Y70-74;ES61;2008;55920;F;DEATHS;14.0;A
57652;Y70-74;ES61;2008;01;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2008;01;F;DEATHS;2.0;A
57652;Y70-74;ES61;2008;02;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2008;02;F;DEATHS;2.0;A
57652;Y70-74;ES61;2008;04;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2008;04;F;DEATHS;1.0;A
57652;Y70-74;ES61;2008;05;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2008;05;F;DEATHS;1.0;A
57652;Y70-74;ES61;2008;06;_T;DEATHS;3.0;A
57652;Y70-74;ES61;2008;06;F;DEATHS;3.0;A
57652;Y70-74;ES61;2008;07;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2008;07;F;DEATHS;1.0;A
57652;Y70-74;ES61;2008;09;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2008;09;F;DEATHS;2.0;A
57652;Y70-74;ES61;2008;11;_T;DEATHS;2.0;A
57652;Y70-74;ES61;2008;11;F;DEATHS;2.0;A
57652;Y70-74;ES61;2007;55920;_T;DEATHS;8.0;A
57652;Y70-74;ES61;2007;55920;F;DEATHS;8.0;A
57652;Y70-74;ES61;2007;01;_T;DEATHS;3.0;A
57652;Y70-74;ES61;2007;01;F;DEATHS;3.0;A
57652;Y70-74;ES61;2007;05;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2007;05;F;DEATHS;1.0;A
57652;Y70-74;ES61;2007;06;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2007;06;F;DEATHS;1.0;A
57652;Y70-74;ES61;2007;07;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2007;07;F;DEATHS;1.0;A
57652;Y70-74;ES61;2007;11;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2007;11;F;DEATHS;1.0;A
57652;Y70-74;ES61;2007;12;_T;DEATHS;1.0;A
57652;Y70-74;ES61;2007;12;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;55920;_T;DEATHS;12.0;A
57652;Y75-79;ES61;2009;55920;F;DEATHS;12.0;A
57652;Y75-79;ES61;2009;01;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;01;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;03;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;03;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;04;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;04;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;07;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2009;07;F;DEATHS;2.0;A
57652;Y75-79;ES61;2009;08;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;08;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;09;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;09;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;10;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2009;10;F;DEATHS;1.0;A
57652;Y75-79;ES61;2009;12;_T;DEATHS;4.0;A
57652;Y75-79;ES61;2009;12;F;DEATHS;4.0;A
57652;Y75-79;ES61;2008;55920;_T;DEATHS;10.0;A
57652;Y75-79;ES61;2008;55920;F;DEATHS;10.0;A
57652;Y75-79;ES61;2008;02;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2008;02;F;DEATHS;1.0;A
57652;Y75-79;ES61;2008;04;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2008;04;F;DEATHS;2.0;A
57652;Y75-79;ES61;2008;05;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2008;05;F;DEATHS;1.0;A
57652;Y75-79;ES61;2008;06;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2008;06;F;DEATHS;1.0;A
57652;Y75-79;ES61;2008;08;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2008;08;F;DEATHS;1.0;A
57652;Y75-79;ES61;2008;09;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2008;09;F;DEATHS;2.0;A
57652;Y75-79;ES61;2008;11;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2008;11;F;DEATHS;2.0;A
57652;Y75-79;ES61;2007;55920;_T;DEATHS;9.0;A
57652;Y75-79;ES61;2007;55920;F;DEATHS;9.0;A
57652;Y75-79;ES61;2007;02;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2007;02;F;DEATHS;1.0;A
57652;Y75-79;ES61;2007;03;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2007;03;F;DEATHS;2.0;A
57652;Y75-79;ES61;2007;06;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2007;06;F;DEATHS;1.0;A
57652;Y75-79;ES61;2007;09;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2007;09;F;DEATHS;1.0;A
57652;Y75-79;ES61;2007;10;_T;DEATHS;2.0;A
57652;Y75-79;ES61;2007;10;F;DEATHS;2.0;A
57652;Y75-79;ES61;2007;11;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2007;11;F;DEATHS;1.0;A
57652;Y75-79;ES61;2007;12;_T;DEATHS;1.0;A
57652;Y75-79;ES61;2007;12;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;55920;_T;DEATHS;7.0;A
57652;Y80-84;ES61;2009;55920;F;DEATHS;7.0;A
57652;Y80-84;ES61;2009;02;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;02;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;04;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;04;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;05;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;05;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;07;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;07;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;08;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;08;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;10;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;10;F;DEATHS;1.0;A
57652;Y80-84;ES61;2009;11;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2009;11;F;DEATHS;1.0;A
57652;Y80-84;ES61;2008;55920;_T;DEATHS;11.0;A
57652;Y80-84;ES61;2008;55920;F;DEATHS;11.0;A
57652;Y80-84;ES61;2008;01;_T;DEATHS;2.0;A
57652;Y80-84;ES61;2008;01;F;DEATHS;2.0;A
57652;Y80-84;ES61;2008;03;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2008;03;F;DEATHS;1.0;A
57652;Y80-84;ES61;2008;05;_T;DEATHS;2.0;A
57652;Y80-84;ES61;2008;05;F;DEATHS;2.0;A
57652;Y80-84;ES61;2008;06;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2008;06;F;DEATHS;1.0;A
57652;Y80-84;ES61;2008;07;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2008;07;F;DEATHS;1.0;A
57652;Y80-84;ES61;2008;09;_T;DEATHS;2.0;A
57652;Y80-84;ES61;2008;09;F;DEATHS;2.0;A
57652;Y80-84;ES61;2008;10;_T;DEATHS;2.0;A
57652;Y80-84;ES61;2008;10;F;DEATHS;2.0;A
57652;Y80-84;ES61;2007;55920;_T;DEATHS;4.0;A
57652;Y80-84;ES61;2007;55920;F;DEATHS;4.0;A
57652;Y80-84;ES61;2007;03;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2007;03;F;DEATHS;1.0;A
57652;Y80-84;ES61;2007;05;_T;DEATHS;2.0;A
57652;Y80-84;ES61;2007;05;F;DEATHS;2.0;A
57652;Y80-84;ES61;2007;11;_T;DEATHS;1.0;A
57652;Y80-84;ES61;2007;11;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;55920;_T;DEATHS;10.0;A
57652;Y85-89;ES61;2009;55920;F;DEATHS;10.0;A
57652;Y85-89;ES61;2009;01;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;01;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;03;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;03;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;04;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;04;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;05;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;05;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;06;_T;DEATHS;2.0;A
57652;Y85-89;ES61;2009;06;F;DEATHS;2.0;A
57652;Y85-89;ES61;2009;07;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;07;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;09;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2009;09;F;DEATHS;1.0;A
57652;Y85-89;ES61;2009;10;_T;DEATHS;2.0;A
57652;Y85-89;ES61;2009;10;F;DEATHS;2.0;A
57652;Y85-89;ES61;2008;55920;_T;DEATHS;7.0;A
57652;Y85-89;ES61;2008;55920;F;DEATHS;7.0;A
57652;Y85-89;ES61;2008;03;_T;DEATHS;2.0;A
57652;Y85-89;ES61;2008;03;F;DEATHS;2.0;A
57652;Y85-89;ES61;2008;04;_T;DEATHS;2.0;A
57652;Y85-89;ES61;2008;04;F;DEATHS;2.0;A
57652;Y85-89;ES61;2008;08;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2008;08;F;DEATHS;1.0;A
57652;Y85-89;ES61;2008;09;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2008;09;F;DEATHS;1.0;A
57652;Y85-89;ES61;2008;11;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2008;11;F;DEATHS;1.0;A
57652;Y85-89;ES61;2007;55920;_T;DEATHS;4.0;A
57652;Y85-89;ES61;2007;55920;F;DEATHS;4.0;A
57652;Y85-89;ES61;2007;03;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2007;03;F;DEATHS;1.0;A
57652;Y85-89;ES61;2007;04;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2007;04;F;DEATHS;1.0;A
57652;Y85-89;ES61;2007;07;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2007;07;F;DEATHS;1.0;A
57652;Y85-89;ES61;2007;11;_T;DEATHS;1.0;A
57652;Y85-89;ES61;2007;11;F;DEATHS;1.0;A
57652;Y90-94;ES61;2009;55920;_T;DEATHS;1.0;A
57652;Y90-94;ES61;2009;55920;F;DEATHS;1.0;A
57652;Y90-94;ES61;2009;11;_T;DEATHS;1.0;A
57652;Y90-94;ES61;2009;11;F;DEATHS;1.0;A
57652;Y90-94;ES61;2008;55920;_T;DEATHS;1.0;A
57652;Y90-94;ES61;2008;55920;F;DEATHS;1.0;A
57652;Y90-94;ES61;2008;04;_T;DEATHS;1.0;A
57652;Y90-94;ES61;2008;04;F;DEATHS;1.0;A
57652;Y95-99;ES61;2009;55920;_T;DEATHS;1.0;A
57652;Y95-99;ES61;2009;55920;F;DEATHS;1.0;A
57652;Y95-99;ES61;2009;09;_T;DEATHS;1.0;A
57652;Y95-99;ES61;2009;09;F;DEATHS;1.0;A
57652;Y95-99;ES61;2008;55920;_T;DEATHS;1.0;A
57652;Y95-99;ES61;2008;55920;F;DEATHS;1.0;A
57652;Y95-99;ES61;2008;11;_T;DEATHS;1.0;A
57652;Y95-99;ES61;2008;11;F;DEATHS;1.0;A
57652;TOTAL;ES61;2009;55920;_T;DEATHS;130.0;A
57652;TOTAL;ES61;2009;55920;F;DEATHS;130.0;A
57652;TOTAL;ES61;2009;01;_T;DEATHS;13.0;A
57652;TOTAL;ES61;2009;01;F;DEATHS;13.0;A
57652;TOTAL;ES61;2009;02;_T;DEATHS;7.0;A
57652;TOTAL;ES61;2009;02;F;DEATHS;7.0;A
57652;TOTAL;ES61;2009;03;_T;DEATHS;12.0;A
57652;TOTAL;ES61;2009;03;F;DEATHS;12.0;A
57652;TOTAL;ES61;2009;04;_T;DEATHS;6.0;A
57652;TOTAL;ES61;2009;04;F;DEATHS;6.0;A
57652;TOTAL;ES61;2009;05;_T;DEATHS;14.0;A
57652;TOTAL;ES61;2009;05;F;DEATHS;14.0;A
57652;TOTAL;ES61;2009;06;_T;DEATHS;15.0;A
57652;TOTAL;ES61;2009;06;F;DEATHS;15.0;A
57652;TOTAL;ES61;2009;07;_T;DEATHS;13.0;A
57652;TOTAL;ES61;2009;07;F;DEATHS;13.0;A
57652;TOTAL;ES61;2009;08;_T;DEATHS;9.0;A
57652;TOTAL;ES61;2009;08;F;DEATHS;9.0;A
57652;TOTAL;ES61;2009;09;_T;DEATHS;11.0;A
57652;TOTAL;ES61;2009;09;F;DEATHS;11.0;A
57652;TOTAL;ES61;2009;10;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2009;10;F;DEATHS;10.0;A
57652;TOTAL;ES61;2009;11;_T;DEATHS;7.0;A
57652;TOTAL;ES61;2009;11;F;DEATHS;7.0;A
57652;TOTAL;ES61;2009;12;_T;DEATHS;13.0;A
57652;TOTAL;ES61;2009;12;F;DEATHS;13.0;A
57652;TOTAL;ES61;2008;55920;_T;DEATHS;107.0;A
57652;TOTAL;ES61;2008;55920;F;DEATHS;107.0;A
57652;TOTAL;ES61;2008;01;_T;DEATHS;6.0;A
57652;TOTAL;ES61;2008;01;F;DEATHS;6.0;A
57652;TOTAL;ES61;2008;02;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2008;02;F;DEATHS;8.0;A
57652;TOTAL;ES61;2008;03;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2008;03;F;DEATHS;10.0;A
57652;TOTAL;ES61;2008;04;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2008;04;F;DEATHS;8.0;A
57652;TOTAL;ES61;2008;05;_T;DEATHS;12.0;A
57652;TOTAL;ES61;2008;05;F;DEATHS;12.0;A
57652;TOTAL;ES61;2008;06;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2008;06;F;DEATHS;10.0;A
57652;TOTAL;ES61;2008;07;_T;DEATHS;9.0;A
57652;TOTAL;ES61;2008;07;F;DEATHS;9.0;A
57652;TOTAL;ES61;2008;08;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2008;08;F;DEATHS;8.0;A
57652;TOTAL;ES61;2008;09;_T;DEATHS;11.0;A
57652;TOTAL;ES61;2008;09;F;DEATHS;11.0;A
57652;TOTAL;ES61;2008;10;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2008;10;F;DEATHS;10.0;A
57652;TOTAL;ES61;2008;11;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2008;11;F;DEATHS;10.0;A
57652;TOTAL;ES61;2008;12;_T;DEATHS;5.0;A
57652;TOTAL;ES61;2008;12;F;DEATHS;5.0;A
57652;TOTAL;ES61;2007;55920;_T;DEATHS;84.0;A
57652;TOTAL;ES61;2007;55920;F;DEATHS;84.0;A
57652;TOTAL;ES61;2007;01;_T;DEATHS;4.0;A
57652;TOTAL;ES61;2007;01;F;DEATHS;4.0;A
57652;TOTAL;ES61;2007;02;_T;DEATHS;5.0;A
57652;TOTAL;ES61;2007;02;F;DEATHS;5.0;A
57652;TOTAL;ES61;2007;03;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2007;03;F;DEATHS;8.0;A
57652;TOTAL;ES61;2007;04;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2007;04;F;DEATHS;8.0;A
57652;TOTAL;ES61;2007;05;_T;DEATHS;5.0;A
57652;TOTAL;ES61;2007;05;F;DEATHS;5.0;A
57652;TOTAL;ES61;2007;06;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2007;06;F;DEATHS;8.0;A
57652;TOTAL;ES61;2007;07;_T;DEATHS;7.0;A
57652;TOTAL;ES61;2007;07;F;DEATHS;7.0;A
57652;TOTAL;ES61;2007;08;_T;DEATHS;6.0;A
57652;TOTAL;ES61;2007;08;F;DEATHS;6.0;A
57652;TOTAL;ES61;2007;09;_T;DEATHS;6.0;A
57652;TOTAL;ES61;2007;09;F;DEATHS;6.0;A
57652;TOTAL;ES61;2007;10;_T;DEATHS;9.0;A
57652;TOTAL;ES61;2007;10;F;DEATHS;9.0;A
57652;TOTAL;ES61;2007;11;_T;DEATHS;10.0;A
57652;TOTAL;ES61;2007;11;F;DEATHS;10.0;A
57652;TOTAL;ES61;2007;12;_T;DEATHS;8.0;A
57652;TOTAL;ES61;2007;12;F;DEATHS;8.0;A
57653;Y30-44;ES61;2009;55920;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2009;55920;F;DEATHS;1.0;A
57653;Y30-44;ES61;2009;09;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2009;09;F;DEATHS;1.0;A
57653;Y30-44;ES61;2008;55920;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2008;55920;F;DEATHS;1.0;A
57653;Y30-44;ES61;2008;01;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2008;01;F;DEATHS;1.0;A
57653;Y30-44;ES61;2007;55920;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2007;55920;F;DEATHS;1.0;A
57653;Y30-44;ES61;2007;10;_T;DEATHS;1.0;A
57653;Y30-44;ES61;2007;10;F;DEATHS;1.0;A
57653;Y45-64;ES61;2009;55920;_T;DEATHS;3.0;A
57653;Y45-64;ES61;2009;55920;F;DEATHS;3.0;A
57653;Y45-64;ES61;2009;06;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2009;06;F;DEATHS;1.0;A
57653;Y45-64;ES61;2009;10;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2009;10;F;DEATHS;1.0;A
57653;Y45-64;ES61;2009;11;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2009;11;F;DEATHS;1.0;A
57653;Y45-64;ES61;2008;55920;_T;DEATHS;3.0;A
57653;Y45-64;ES61;2008;55920;F;DEATHS;3.0;A
57653;Y45-64;ES61;2008;01;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2008;01;F;DEATHS;1.0;A
57653;Y45-64;ES61;2008;06;_T;DEATHS;2.0;A
57653;Y45-64;ES61;2008;06;F;DEATHS;2.0;A
57653;Y45-64;ES61;2007;55920;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2007;55920;F;DEATHS;1.0;A
57653;Y45-64;ES61;2007;07;_T;DEATHS;1.0;A
57653;Y45-64;ES61;2007;07;F;DEATHS;1.0;A
57653;Y65-100;ES61;2009;55920;_T;DEATHS;3.0;A
57653;Y65-100;ES61;2009;55920;F;DEATHS;3.0;A
57653;Y65-100;ES61;2009;04;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2009;04;F;DEATHS;1.0;A
57653;Y65-100;ES61;2009;06;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2009;06;F;DEATHS;1.0;A
57653;Y65-100;ES61;2009;08;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2009;08;F;DEATHS;1.0;A
57653;Y65-100;ES61;2008;55920;_T;DEATHS;6.0;A
57653;Y65-100;ES61;2008;55920;F;DEATHS;6.0;A
57653;Y65-100;ES61;2008;03;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2008;03;F;DEATHS;1.0;A
57653;Y65-100;ES61;2008;05;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2008;05;F;DEATHS;1.0;A
57653;Y65-100;ES61;2008;06;_T;DEATHS;1.0;A
57653;Y65-100;ES61;2008;06;F;DEATHS;1.0;A
