G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57629;TOTAL;ES61;2001;01;_T;DEATHS;5.0;A
57629;TOTAL;ES61;2001;01;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;01;F;DEATHS;3.0;A
57629;TOTAL;ES61;2001;02;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2001;02;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;02;F;DEATHS;2.0;A
57629;TOTAL;ES61;2001;03;_T;DEATHS;3.0;A
57629;TOTAL;ES61;2001;03;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;03;F;DEATHS;1.0;A
57629;TOTAL;ES61;2001;04;_T;DEATHS;1.0;A
57629;TOTAL;ES61;2001;04;F;DEATHS;1.0;A
57629;TOTAL;ES61;2001;05;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2001;05;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;05;F;DEATHS;2.0;A
57629;TOTAL;ES61;2001;06;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2001;06;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;06;F;DEATHS;2.0;A
57629;TOTAL;ES61;2001;07;_T;DEATHS;3.0;A
57629;TOTAL;ES61;2001;07;M;DEATHS;1.0;A
57629;TOTAL;ES61;2001;07;F;DEATHS;2.0;A
57629;TOTAL;ES61;2001;08;_T;DEATHS;6.0;A
57629;TOTAL;ES61;2001;08;M;DEATHS;3.0;A
57629;TOTAL;ES61;2001;08;F;DEATHS;3.0;A
57629;TOTAL;ES61;2001;09;_T;DEATHS;3.0;A
57629;TOTAL;ES61;2001;09;F;DEATHS;3.0;A
57629;TOTAL;ES61;2001;10;_T;DEATHS;3.0;A
57629;TOTAL;ES61;2001;10;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;10;F;DEATHS;1.0;A
57629;TOTAL;ES61;2001;11;_T;DEATHS;2.0;A
57629;TOTAL;ES61;2001;11;M;DEATHS;1.0;A
57629;TOTAL;ES61;2001;11;F;DEATHS;1.0;A
57629;TOTAL;ES61;2001;12;_T;DEATHS;6.0;A
57629;TOTAL;ES61;2001;12;M;DEATHS;2.0;A
57629;TOTAL;ES61;2001;12;F;DEATHS;4.0;A
57630;Y_LT15;ES61;2003;55920;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2003;55920;F;DEATHS;1.0;A
57630;Y_LT15;ES61;2003;07;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2003;07;F;DEATHS;1.0;A
57630;Y_LT15;ES61;2002;55920;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2002;55920;M;DEATHS;1.0;A
57630;Y_LT15;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y_LT15;ES61;2002;03;M;DEATHS;1.0;A
57630;Y_LT15;ES61;2001;55920;_T;DEATHS;2.0;A
57630;Y_LT15;ES61;2001;55920;M;DEATHS;1.0;A
57630;Y_LT15;ES61;2001;55920;F;DEATHS;1.0;A
57630;Y_LT15;ES61;2001;01;_T;DEATHS;2.0;A
57630;Y_LT15;ES61;2001;01;M;DEATHS;1.0;A
57630;Y_LT15;ES61;2001;01;F;DEATHS;1.0;A
57630;Y15-29;ES61;2001;55920;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2001;55920;M;DEATHS;1.0;A
57630;Y15-29;ES61;2001;02;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2001;02;M;DEATHS;1.0;A
57630;Y30-44;ES61;2003;55920;_T;DEATHS;3.0;A
57630;Y30-44;ES61;2003;55920;M;DEATHS;3.0;A
57630;Y30-44;ES61;2003;06;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2003;06;M;DEATHS;1.0;A
57630;Y30-44;ES61;2003;09;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2003;09;M;DEATHS;1.0;A
57630;Y30-44;ES61;2003;12;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2003;12;M;DEATHS;1.0;A
57630;Y30-44;ES61;2002;55920;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2002;55920;M;DEATHS;1.0;A
57630;Y30-44;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2002;01;M;DEATHS;1.0;A
57630;Y30-44;ES61;2001;55920;_T;DEATHS;3.0;A
57630;Y30-44;ES61;2001;55920;M;DEATHS;2.0;A
57630;Y30-44;ES61;2001;55920;F;DEATHS;1.0;A
57630;Y30-44;ES61;2001;01;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2001;01;M;DEATHS;1.0;A
57630;Y30-44;ES61;2001;04;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2001;04;M;DEATHS;1.0;A
57630;Y30-44;ES61;2001;08;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2001;08;F;DEATHS;1.0;A
57630;Y45-64;ES61;2003;55920;_T;DEATHS;6.0;A
57630;Y45-64;ES61;2003;55920;M;DEATHS;5.0;A
57630;Y45-64;ES61;2003;55920;F;DEATHS;1.0;A
57630;Y45-64;ES61;2003;01;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2003;01;M;DEATHS;1.0;A
57630;Y45-64;ES61;2003;03;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2003;03;M;DEATHS;1.0;A
57630;Y45-64;ES61;2003;05;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2003;05;M;DEATHS;1.0;A
57630;Y45-64;ES61;2003;08;_T;DEATHS;2.0;A
57630;Y45-64;ES61;2003;08;M;DEATHS;1.0;A
57630;Y45-64;ES61;2003;08;F;DEATHS;1.0;A
57630;Y45-64;ES61;2003;10;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2003;10;M;DEATHS;1.0;A
57630;Y45-64;ES61;2002;55920;_T;DEATHS;2.0;A
57630;Y45-64;ES61;2002;55920;M;DEATHS;2.0;A
57630;Y45-64;ES61;2002;02;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2002;02;M;DEATHS;1.0;A
57630;Y45-64;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2002;03;M;DEATHS;1.0;A
57630;Y45-64;ES61;2001;55920;_T;DEATHS;4.0;A
57630;Y45-64;ES61;2001;55920;M;DEATHS;3.0;A
57630;Y45-64;ES61;2001;55920;F;DEATHS;1.0;A
57630;Y45-64;ES61;2001;01;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2001;01;M;DEATHS;1.0;A
57630;Y45-64;ES61;2001;07;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2001;07;F;DEATHS;1.0;A
57630;Y45-64;ES61;2001;10;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2001;10;M;DEATHS;1.0;A
57630;Y45-64;ES61;2001;12;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2001;12;M;DEATHS;1.0;A
57630;Y65-100;ES61;2003;55920;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2003;55920;F;DEATHS;1.0;A
57630;Y65-100;ES61;2003;08;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2003;08;F;DEATHS;1.0;A
57630;Y65-100;ES61;2002;55920;_T;DEATHS;3.0;A
57630;Y65-100;ES61;2002;55920;M;DEATHS;3.0;A
57630;Y65-100;ES61;2002;05;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2002;05;M;DEATHS;1.0;A
57630;Y65-100;ES61;2002;10;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2002;10;M;DEATHS;1.0;A
57630;Y65-100;ES61;2002;12;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2002;12;M;DEATHS;1.0;A
57630;Y65-100;ES61;2001;55920;_T;DEATHS;5.0;A
57630;Y65-100;ES61;2001;55920;M;DEATHS;5.0;A
57630;Y65-100;ES61;2001;02;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2001;02;M;DEATHS;2.0;A
57630;Y65-100;ES61;2001;03;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2001;03;M;DEATHS;1.0;A
57630;Y65-100;ES61;2001;12;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2001;12;M;DEATHS;2.0;A
57630;Y50-54;ES61;2003;55920;_T;DEATHS;5.0;A
57630;Y50-54;ES61;2003;55920;M;DEATHS;5.0;A
57630;Y50-54;ES61;2003;01;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2003;01;M;DEATHS;1.0;A
57630;Y50-54;ES61;2003;02;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2003;02;M;DEATHS;1.0;A
57630;Y50-54;ES61;2003;03;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2003;03;M;DEATHS;1.0;A
57630;Y50-54;ES61;2003;07;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2003;07;M;DEATHS;1.0;A
57630;Y50-54;ES61;2003;11;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2003;11;M;DEATHS;1.0;A
57630;Y50-54;ES61;2002;55920;_T;DEATHS;2.0;A
57630;Y50-54;ES61;2002;55920;M;DEATHS;1.0;A
57630;Y50-54;ES61;2002;55920;F;DEATHS;1.0;A
57630;Y50-54;ES61;2002;06;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2002;06;F;DEATHS;1.0;A
57630;Y50-54;ES61;2002;10;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2002;10;M;DEATHS;1.0;A
57630;Y50-54;ES61;2001;55920;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2001;55920;M;DEATHS;1.0;A
57630;Y50-54;ES61;2001;02;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2001;02;M;DEATHS;1.0;A
57630;Y55-59;ES61;2003;55920;_T;DEATHS;5.0;A
57630;Y55-59;ES61;2003;55920;M;DEATHS;5.0;A
57630;Y55-59;ES61;2003;04;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2003;04;M;DEATHS;1.0;A
57630;Y55-59;ES61;2003;06;_T;DEATHS;3.0;A
57630;Y55-59;ES61;2003;06;M;DEATHS;3.0;A
57630;Y55-59;ES61;2003;12;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2003;12;M;DEATHS;1.0;A
57630;Y55-59;ES61;2002;55920;_T;DEATHS;2.0;A
57630;Y55-59;ES61;2002;55920;M;DEATHS;2.0;A
57630;Y55-59;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2002;01;M;DEATHS;1.0;A
57630;Y55-59;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2002;03;M;DEATHS;1.0;A
57630;Y55-59;ES61;2001;55920;_T;DEATHS;5.0;A
57630;Y55-59;ES61;2001;55920;M;DEATHS;5.0;A
57630;Y55-59;ES61;2001;02;_T;DEATHS;2.0;A
57630;Y55-59;ES61;2001;02;M;DEATHS;2.0;A
57630;Y55-59;ES61;2001;04;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2001;04;M;DEATHS;1.0;A
57630;Y55-59;ES61;2001;06;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2001;06;M;DEATHS;1.0;A
57630;Y55-59;ES61;2001;08;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2001;08;M;DEATHS;1.0;A
57630;Y60-64;ES61;2003;55920;_T;DEATHS;5.0;A
57630;Y60-64;ES61;2003;55920;M;DEATHS;5.0;A
57630;Y60-64;ES61;2003;01;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2003;01;M;DEATHS;1.0;A
57630;Y60-64;ES61;2003;04;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2003;04;M;DEATHS;1.0;A
57630;Y60-64;ES61;2003;08;_T;DEATHS;2.0;A
57630;Y60-64;ES61;2003;08;M;DEATHS;2.0;A
57630;Y60-64;ES61;2003;12;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2003;12;M;DEATHS;1.0;A
57630;Y60-64;ES61;2002;55920;_T;DEATHS;5.0;A
57630;Y60-64;ES61;2002;55920;M;DEATHS;5.0;A
57630;Y60-64;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2002;01;M;DEATHS;1.0;A
57630;Y60-64;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2002;03;M;DEATHS;1.0;A
57630;Y60-64;ES61;2002;04;_T;DEATHS;2.0;A
57630;Y60-64;ES61;2002;04;M;DEATHS;2.0;A
57630;Y60-64;ES61;2002;06;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2002;06;M;DEATHS;1.0;A
57630;Y60-64;ES61;2001;55920;_T;DEATHS;4.0;A
57630;Y60-64;ES61;2001;55920;M;DEATHS;2.0;A
57630;Y60-64;ES61;2001;55920;F;DEATHS;2.0;A
57630;Y60-64;ES61;2001;03;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2001;03;M;DEATHS;1.0;A
57630;Y60-64;ES61;2001;10;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2001;10;F;DEATHS;1.0;A
57630;Y60-64;ES61;2001;12;_T;DEATHS;2.0;A
57630;Y60-64;ES61;2001;12;M;DEATHS;1.0;A
57630;Y60-64;ES61;2001;12;F;DEATHS;1.0;A
57630;Y65-69;ES61;2003;55920;_T;DEATHS;10.0;A
57630;Y65-69;ES61;2003;55920;M;DEATHS;7.0;A
57630;Y65-69;ES61;2003;55920;F;DEATHS;3.0;A
57630;Y65-69;ES61;2003;03;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2003;03;M;DEATHS;1.0;A
57630;Y65-69;ES61;2003;05;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2003;05;M;DEATHS;1.0;A
57630;Y65-69;ES61;2003;05;F;DEATHS;1.0;A
57630;Y65-69;ES61;2003;06;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2003;06;M;DEATHS;1.0;A
57630;Y65-69;ES61;2003;07;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2003;07;M;DEATHS;1.0;A
57630;Y65-69;ES61;2003;07;F;DEATHS;1.0;A
57630;Y65-69;ES61;2003;08;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2003;08;M;DEATHS;2.0;A
57630;Y65-69;ES61;2003;10;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2003;10;M;DEATHS;1.0;A
57630;Y65-69;ES61;2003;11;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2003;11;F;DEATHS;1.0;A
57630;Y65-69;ES61;2002;55920;_T;DEATHS;7.0;A
57630;Y65-69;ES61;2002;55920;M;DEATHS;7.0;A
57630;Y65-69;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2002;01;M;DEATHS;1.0;A
57630;Y65-69;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2002;03;M;DEATHS;1.0;A
57630;Y65-69;ES61;2002;05;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2002;05;M;DEATHS;1.0;A
57630;Y65-69;ES61;2002;08;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2002;08;M;DEATHS;1.0;A
57630;Y65-69;ES61;2002;11;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2002;11;M;DEATHS;1.0;A
57630;Y65-69;ES61;2002;12;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2002;12;M;DEATHS;2.0;A
57630;Y65-69;ES61;2001;55920;_T;DEATHS;14.0;A
57630;Y65-69;ES61;2001;55920;M;DEATHS;11.0;A
57630;Y65-69;ES61;2001;55920;F;DEATHS;3.0;A
57630;Y65-69;ES61;2001;01;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2001;01;M;DEATHS;2.0;A
57630;Y65-69;ES61;2001;02;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;02;F;DEATHS;1.0;A
57630;Y65-69;ES61;2001;04;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;04;F;DEATHS;1.0;A
57630;Y65-69;ES61;2001;05;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;05;M;DEATHS;1.0;A
57630;Y65-69;ES61;2001;06;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;06;M;DEATHS;1.0;A
57630;Y65-69;ES61;2001;08;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2001;08;M;DEATHS;1.0;A
57630;Y65-69;ES61;2001;08;F;DEATHS;1.0;A
57630;Y65-69;ES61;2001;10;_T;DEATHS;4.0;A
57630;Y65-69;ES61;2001;10;M;DEATHS;4.0;A
57630;Y65-69;ES61;2001;11;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;11;M;DEATHS;1.0;A
57630;Y65-69;ES61;2001;12;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2001;12;M;DEATHS;1.0;A
57630;Y70-74;ES61;2003;55920;_T;DEATHS;13.0;A
57630;Y70-74;ES61;2003;55920;M;DEATHS;9.0;A
57630;Y70-74;ES61;2003;55920;F;DEATHS;4.0;A
57630;Y70-74;ES61;2003;01;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2003;01;M;DEATHS;2.0;A
57630;Y70-74;ES61;2003;02;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2003;02;M;DEATHS;1.0;A
57630;Y70-74;ES61;2003;03;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2003;03;F;DEATHS;1.0;A
57630;Y70-74;ES61;2003;06;_T;DEATHS;3.0;A
57630;Y70-74;ES61;2003;06;M;DEATHS;1.0;A
57630;Y70-74;ES61;2003;06;F;DEATHS;2.0;A
57630;Y70-74;ES61;2003;07;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2003;07;M;DEATHS;2.0;A
57630;Y70-74;ES61;2003;08;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2003;08;M;DEATHS;1.0;A
57630;Y70-74;ES61;2003;08;F;DEATHS;1.0;A
57630;Y70-74;ES61;2003;09;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2003;09;M;DEATHS;1.0;A
57630;Y70-74;ES61;2003;12;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2003;12;M;DEATHS;1.0;A
57630;Y70-74;ES61;2002;55920;_T;DEATHS;8.0;A
57630;Y70-74;ES61;2002;55920;M;DEATHS;4.0;A
57630;Y70-74;ES61;2002;55920;F;DEATHS;4.0;A
57630;Y70-74;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;01;M;DEATHS;1.0;A
57630;Y70-74;ES61;2002;02;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;02;F;DEATHS;1.0;A
57630;Y70-74;ES61;2002;03;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;03;M;DEATHS;1.0;A
57630;Y70-74;ES61;2002;04;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;04;F;DEATHS;1.0;A
57630;Y70-74;ES61;2002;05;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;05;F;DEATHS;1.0;A
57630;Y70-74;ES61;2002;06;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2002;06;M;DEATHS;2.0;A
57630;Y70-74;ES61;2002;07;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2002;07;F;DEATHS;1.0;A
57630;Y70-74;ES61;2001;55920;_T;DEATHS;13.0;A
57630;Y70-74;ES61;2001;55920;M;DEATHS;10.0;A
57630;Y70-74;ES61;2001;55920;F;DEATHS;3.0;A
57630;Y70-74;ES61;2001;01;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;01;M;DEATHS;1.0;A
57630;Y70-74;ES61;2001;02;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;02;F;DEATHS;1.0;A
57630;Y70-74;ES61;2001;03;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2001;03;M;DEATHS;2.0;A
57630;Y70-74;ES61;2001;04;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2001;04;M;DEATHS;2.0;A
57630;Y70-74;ES61;2001;05;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;05;M;DEATHS;1.0;A
57630;Y70-74;ES61;2001;06;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;06;F;DEATHS;1.0;A
57630;Y70-74;ES61;2001;07;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;07;M;DEATHS;1.0;A
57630;Y70-74;ES61;2001;09;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;09;M;DEATHS;1.0;A
57630;Y70-74;ES61;2001;10;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2001;10;M;DEATHS;2.0;A
57630;Y70-74;ES61;2001;12;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2001;12;F;DEATHS;1.0;A
57630;Y75-79;ES61;2003;55920;_T;DEATHS;28.0;A
57630;Y75-79;ES61;2003;55920;M;DEATHS;18.0;A
57630;Y75-79;ES61;2003;55920;F;DEATHS;10.0;A
57630;Y75-79;ES61;2003;01;_T;DEATHS;5.0;A
57630;Y75-79;ES61;2003;01;M;DEATHS;3.0;A
57630;Y75-79;ES61;2003;01;F;DEATHS;2.0;A
57630;Y75-79;ES61;2003;02;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2003;02;M;DEATHS;3.0;A
57630;Y75-79;ES61;2003;03;_T;DEATHS;4.0;A
57630;Y75-79;ES61;2003;03;M;DEATHS;1.0;A
57630;Y75-79;ES61;2003;03;F;DEATHS;3.0;A
57630;Y75-79;ES61;2003;04;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2003;04;M;DEATHS;1.0;A
57630;Y75-79;ES61;2003;05;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2003;05;M;DEATHS;1.0;A
57630;Y75-79;ES61;2003;05;F;DEATHS;1.0;A
57630;Y75-79;ES61;2003;06;_T;DEATHS;4.0;A
57630;Y75-79;ES61;2003;06;M;DEATHS;3.0;A
57630;Y75-79;ES61;2003;06;F;DEATHS;1.0;A
57630;Y75-79;ES61;2003;07;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2003;07;F;DEATHS;2.0;A
57630;Y75-79;ES61;2003;08;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2003;08;M;DEATHS;2.0;A
57630;Y75-79;ES61;2003;10;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2003;10;M;DEATHS;1.0;A
57630;Y75-79;ES61;2003;11;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2003;11;F;DEATHS;1.0;A
57630;Y75-79;ES61;2003;12;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2003;12;M;DEATHS;3.0;A
57630;Y75-79;ES61;2002;55920;_T;DEATHS;14.0;A
57630;Y75-79;ES61;2002;55920;M;DEATHS;7.0;A
57630;Y75-79;ES61;2002;55920;F;DEATHS;7.0;A
57630;Y75-79;ES61;2002;01;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2002;01;F;DEATHS;1.0;A
57630;Y75-79;ES61;2002;02;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2002;02;M;DEATHS;2.0;A
57630;Y75-79;ES61;2002;02;F;DEATHS;1.0;A
57630;Y75-79;ES61;2002;03;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2002;03;F;DEATHS;2.0;A
57630;Y75-79;ES61;2002;07;_T;DEATHS;4.0;A
57630;Y75-79;ES61;2002;07;M;DEATHS;3.0;A
57630;Y75-79;ES61;2002;07;F;DEATHS;1.0;A
57630;Y75-79;ES61;2002;09;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2002;09;F;DEATHS;1.0;A
57630;Y75-79;ES61;2002;10;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2002;10;M;DEATHS;1.0;A
57630;Y75-79;ES61;2002;11;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2002;11;M;DEATHS;1.0;A
57630;Y75-79;ES61;2002;11;F;DEATHS;1.0;A
57630;Y75-79;ES61;2001;55920;_T;DEATHS;17.0;A
57630;Y75-79;ES61;2001;55920;M;DEATHS;13.0;A
57630;Y75-79;ES61;2001;55920;F;DEATHS;4.0;A
57630;Y75-79;ES61;2001;01;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2001;01;M;DEATHS;2.0;A
57630;Y75-79;ES61;2001;03;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2001;03;M;DEATHS;2.0;A
57630;Y75-79;ES61;2001;03;F;DEATHS;1.0;A
57630;Y75-79;ES61;2001;04;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2001;04;F;DEATHS;1.0;A
57630;Y75-79;ES61;2001;05;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2001;05;M;DEATHS;2.0;A
57630;Y75-79;ES61;2001;06;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2001;06;M;DEATHS;1.0;A
57630;Y75-79;ES61;2001;07;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2001;07;M;DEATHS;1.0;A
57630;Y75-79;ES61;2001;07;F;DEATHS;2.0;A
57630;Y75-79;ES61;2001;08;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2001;08;M;DEATHS;1.0;A
57630;Y75-79;ES61;2001;09;_T;DEATHS;3.0;A
57630;Y75-79;ES61;2001;09;M;DEATHS;3.0;A
57630;Y75-79;ES61;2001;11;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2001;11;M;DEATHS;1.0;A
57630;Y80-84;ES61;2003;55920;_T;DEATHS;11.0;A
57630;Y80-84;ES61;2003;55920;M;DEATHS;6.0;A
57630;Y80-84;ES61;2003;55920;F;DEATHS;5.0;A
57630;Y80-84;ES61;2003;01;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2003;01;M;DEATHS;2.0;A
57630;Y80-84;ES61;2003;02;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2003;02;M;DEATHS;1.0;A
57630;Y80-84;ES61;2003;02;F;DEATHS;1.0;A
57630;Y80-84;ES61;2003;04;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2003;04;F;DEATHS;2.0;A
57630;Y80-84;ES61;2003;06;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2003;06;M;DEATHS;1.0;A
57630;Y80-84;ES61;2003;06;F;DEATHS;1.0;A
57630;Y80-84;ES61;2003;07;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2003;07;M;DEATHS;1.0;A
57630;Y80-84;ES61;2003;07;F;DEATHS;1.0;A
57630;Y80-84;ES61;2003;10;_T;DEATHS;1.0;A
57630;Y80-84;ES61;2003;10;M;DEATHS;1.0;A
57630;Y80-84;ES61;2002;55920;_T;DEATHS;9.0;A
57630;Y80-84;ES61;2002;55920;M;DEATHS;5.0;A
57630;Y80-84;ES61;2002;55920;F;DEATHS;4.0;A
57630;Y80-84;ES61;2002;02;_T;DEATHS;2.0;A
57630;Y80-84;ES61;2002;02;M;DEATHS;2.0;A
57630;Y80-84;ES61;2002;04;_T;DEATHS;1.0;A
57630;Y80-84;ES61;2002;04;F;DEATHS;1.0;A
57630;Y80-84;ES61;2002;06;_T;DEATHS;3.0;A
57630;Y80-84;ES61;2002;06;M;DEATHS;2.0;A
57630;Y80-84;ES61;2002;06;F;DEATHS;1.0;A
57630;Y80-84;ES61;2002;10;_T;DEATHS;1.0;A
57630;Y80-84;ES61;2002;10;M;DEATHS;1.0;A
57630;Y80-84;ES61;2002;11;_T;DEATHS;1.0;A
57630;Y80-84;ES61;2002;11;F;DEATHS;1.0;A
57630;Y80-84;ES61;2002;12;_T;DEATHS;1.0;A
57630;Y80-84;ES61;2002;12;F;DEATHS;1.0;A
57630;Y80-84;ES61;2001;55920;_T;DEATHS;6.0;A
57630;Y80-84;ES61;2001;55920;M;DEATHS;4.0;A
57630;Y80-84;ES61;2001;55920;F;DEATHS;2.0;A
