G102;EDAD;TERRITORIO;TEMPORAL;MES;SEXO;INDICATOR;OBS_VALUE;FREQ
57629;Y95-99;ES61;2012;01;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2012;01;F;DEATHS;2.0;A
57629;Y95-99;ES61;2012;02;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2012;02;M;DEATHS;1.0;A
57629;Y95-99;ES61;2012;02;F;DEATHS;1.0;A
57629;Y95-99;ES61;2012;04;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2012;04;F;DEATHS;1.0;A
57629;Y95-99;ES61;2012;07;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2012;07;F;DEATHS;2.0;A
57629;Y95-99;ES61;2012;08;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2012;08;F;DEATHS;1.0;A
57629;Y95-99;ES61;2011;55920;_T;DEATHS;4.0;A
57629;Y95-99;ES61;2011;55920;M;DEATHS;2.0;A
57629;Y95-99;ES61;2011;55920;F;DEATHS;2.0;A
57629;Y95-99;ES61;2011;02;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2011;02;F;DEATHS;1.0;A
57629;Y95-99;ES61;2011;06;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2011;06;M;DEATHS;1.0;A
57629;Y95-99;ES61;2011;10;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2011;10;M;DEATHS;1.0;A
57629;Y95-99;ES61;2011;11;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2011;11;F;DEATHS;1.0;A
57629;Y95-99;ES61;2010;55920;_T;DEATHS;8.0;A
57629;Y95-99;ES61;2010;55920;M;DEATHS;2.0;A
57629;Y95-99;ES61;2010;55920;F;DEATHS;6.0;A
57629;Y95-99;ES61;2010;02;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2010;02;M;DEATHS;1.0;A
57629;Y95-99;ES61;2010;02;F;DEATHS;1.0;A
57629;Y95-99;ES61;2010;05;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2010;05;F;DEATHS;1.0;A
57629;Y95-99;ES61;2010;06;_T;DEATHS;2.0;A
57629;Y95-99;ES61;2010;06;F;DEATHS;2.0;A
57629;Y95-99;ES61;2010;07;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2010;07;F;DEATHS;1.0;A
57629;Y95-99;ES61;2010;08;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2010;08;M;DEATHS;1.0;A
57629;Y95-99;ES61;2010;10;_T;DEATHS;1.0;A
57629;Y95-99;ES61;2010;10;F;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;55920;_T;DEATHS;3.0;A
57629;Y_GE100;ES61;2011;55920;F;DEATHS;3.0;A
57629;Y_GE100;ES61;2011;05;_T;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;05;F;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;10;_T;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;10;F;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;12;_T;DEATHS;1.0;A
57629;Y_GE100;ES61;2011;12;F;DEATHS;1.0;A
57629;Y_GE100;ES61;2010;55920;_T;DEATHS;1.0;A
57629;Y_GE100;ES61;2010;55920;F;DEATHS;1.0;A
57629;Y_GE100;ES61;2010;05;_T;DEATHS;1.0;A
57629;Y_GE100;ES61;2010;05;F;DEATHS;1.0;A
57629;TOTAL;ES61;2012;55920;_T;DEATHS;103.0;A
57629;TOTAL;ES61;2012;55920;M;DEATHS;29.0;A
57629;TOTAL;ES61;2012;55920;F;DEATHS;74.0;A
57629;TOTAL;ES61;2012;01;_T;DEATHS;11.0;A
57629;TOTAL;ES61;2012;01;M;DEATHS;1.0;A
57629;TOTAL;ES61;2012;01;F;DEATHS;10.0;A
57629;TOTAL;ES61;2012;02;_T;DEATHS;9.0;A
57629;TOTAL;ES61;2012;02;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;02;F;DEATHS;6.0;A
57629;TOTAL;ES61;2012;03;_T;DEATHS;9.0;A
57629;TOTAL;ES61;2012;03;M;DEATHS;1.0;A
57629;TOTAL;ES61;2012;03;F;DEATHS;8.0;A
57629;TOTAL;ES61;2012;04;_T;DEATHS;10.0;A
57629;TOTAL;ES61;2012;04;M;DEATHS;1.0;A
57629;TOTAL;ES61;2012;04;F;DEATHS;9.0;A
57629;TOTAL;ES61;2012;05;_T;DEATHS;10.0;A
57629;TOTAL;ES61;2012;05;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;05;F;DEATHS;7.0;A
57629;TOTAL;ES61;2012;06;_T;DEATHS;1.0;A
57629;TOTAL;ES61;2012;06;M;DEATHS;1.0;A
57629;TOTAL;ES61;2012;07;_T;DEATHS;13.0;A
57629;TOTAL;ES61;2012;07;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;07;F;DEATHS;10.0;A
57629;TOTAL;ES61;2012;08;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2012;08;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;08;F;DEATHS;4.0;A
57629;TOTAL;ES61;2012;09;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2012;09;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;09;F;DEATHS;5.0;A
57629;TOTAL;ES61;2012;10;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2012;10;M;DEATHS;3.0;A
57629;TOTAL;ES61;2012;10;F;DEATHS;5.0;A
57629;TOTAL;ES61;2012;11;_T;DEATHS;6.0;A
57629;TOTAL;ES61;2012;11;M;DEATHS;2.0;A
57629;TOTAL;ES61;2012;11;F;DEATHS;4.0;A
57629;TOTAL;ES61;2012;12;_T;DEATHS;11.0;A
57629;TOTAL;ES61;2012;12;M;DEATHS;5.0;A
57629;TOTAL;ES61;2012;12;F;DEATHS;6.0;A
57629;TOTAL;ES61;2011;55920;_T;DEATHS;101.0;A
57629;TOTAL;ES61;2011;55920;M;DEATHS;31.0;A
57629;TOTAL;ES61;2011;55920;F;DEATHS;70.0;A
57629;TOTAL;ES61;2011;01;_T;DEATHS;4.0;A
57629;TOTAL;ES61;2011;01;M;DEATHS;1.0;A
57629;TOTAL;ES61;2011;01;F;DEATHS;3.0;A
57629;TOTAL;ES61;2011;02;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2011;02;M;DEATHS;4.0;A
57629;TOTAL;ES61;2011;02;F;DEATHS;4.0;A
57629;TOTAL;ES61;2011;03;_T;DEATHS;9.0;A
57629;TOTAL;ES61;2011;03;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;03;F;DEATHS;6.0;A
57629;TOTAL;ES61;2011;04;_T;DEATHS;11.0;A
57629;TOTAL;ES61;2011;04;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;04;F;DEATHS;8.0;A
57629;TOTAL;ES61;2011;05;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2011;05;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;05;F;DEATHS;4.0;A
57629;TOTAL;ES61;2011;06;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2011;06;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;06;F;DEATHS;4.0;A
57629;TOTAL;ES61;2011;07;_T;DEATHS;12.0;A
57629;TOTAL;ES61;2011;07;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;07;F;DEATHS;9.0;A
57629;TOTAL;ES61;2011;08;_T;DEATHS;9.0;A
57629;TOTAL;ES61;2011;08;M;DEATHS;2.0;A
57629;TOTAL;ES61;2011;08;F;DEATHS;7.0;A
57629;TOTAL;ES61;2011;09;_T;DEATHS;9.0;A
57629;TOTAL;ES61;2011;09;M;DEATHS;3.0;A
57629;TOTAL;ES61;2011;09;F;DEATHS;6.0;A
57629;TOTAL;ES61;2011;10;_T;DEATHS;13.0;A
57629;TOTAL;ES61;2011;10;M;DEATHS;5.0;A
57629;TOTAL;ES61;2011;10;F;DEATHS;8.0;A
57629;TOTAL;ES61;2011;11;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2011;11;F;DEATHS;7.0;A
57629;TOTAL;ES61;2011;12;_T;DEATHS;5.0;A
57629;TOTAL;ES61;2011;12;M;DEATHS;1.0;A
57629;TOTAL;ES61;2011;12;F;DEATHS;4.0;A
57629;TOTAL;ES61;2010;55920;_T;DEATHS;107.0;A
57629;TOTAL;ES61;2010;55920;M;DEATHS;42.0;A
57629;TOTAL;ES61;2010;55920;F;DEATHS;65.0;A
57629;TOTAL;ES61;2010;01;_T;DEATHS;17.0;A
57629;TOTAL;ES61;2010;01;M;DEATHS;6.0;A
57629;TOTAL;ES61;2010;01;F;DEATHS;11.0;A
57629;TOTAL;ES61;2010;02;_T;DEATHS;13.0;A
57629;TOTAL;ES61;2010;02;M;DEATHS;3.0;A
57629;TOTAL;ES61;2010;02;F;DEATHS;10.0;A
57629;TOTAL;ES61;2010;03;_T;DEATHS;13.0;A
57629;TOTAL;ES61;2010;03;M;DEATHS;6.0;A
57629;TOTAL;ES61;2010;03;F;DEATHS;7.0;A
57629;TOTAL;ES61;2010;04;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2010;04;M;DEATHS;4.0;A
57629;TOTAL;ES61;2010;04;F;DEATHS;3.0;A
57629;TOTAL;ES61;2010;05;_T;DEATHS;11.0;A
57629;TOTAL;ES61;2010;05;M;DEATHS;4.0;A
57629;TOTAL;ES61;2010;05;F;DEATHS;7.0;A
57629;TOTAL;ES61;2010;06;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2010;06;M;DEATHS;3.0;A
57629;TOTAL;ES61;2010;06;F;DEATHS;5.0;A
57629;TOTAL;ES61;2010;07;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2010;07;M;DEATHS;3.0;A
57629;TOTAL;ES61;2010;07;F;DEATHS;5.0;A
57629;TOTAL;ES61;2010;08;_T;DEATHS;5.0;A
57629;TOTAL;ES61;2010;08;M;DEATHS;1.0;A
57629;TOTAL;ES61;2010;08;F;DEATHS;4.0;A
57629;TOTAL;ES61;2010;09;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2010;09;M;DEATHS;6.0;A
57629;TOTAL;ES61;2010;09;F;DEATHS;2.0;A
57629;TOTAL;ES61;2010;10;_T;DEATHS;2.0;A
57629;TOTAL;ES61;2010;10;F;DEATHS;2.0;A
57629;TOTAL;ES61;2010;11;_T;DEATHS;7.0;A
57629;TOTAL;ES61;2010;11;M;DEATHS;3.0;A
57629;TOTAL;ES61;2010;11;F;DEATHS;4.0;A
57629;TOTAL;ES61;2010;12;_T;DEATHS;8.0;A
57629;TOTAL;ES61;2010;12;M;DEATHS;3.0;A
57629;TOTAL;ES61;2010;12;F;DEATHS;5.0;A
57630;Y15-29;ES61;2011;55920;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2011;55920;M;DEATHS;1.0;A
57630;Y15-29;ES61;2011;04;_T;DEATHS;1.0;A
57630;Y15-29;ES61;2011;04;M;DEATHS;1.0;A
57630;Y30-44;ES61;2012;55920;_T;DEATHS;3.0;A
57630;Y30-44;ES61;2012;55920;M;DEATHS;3.0;A
57630;Y30-44;ES61;2012;04;_T;DEATHS;2.0;A
57630;Y30-44;ES61;2012;04;M;DEATHS;2.0;A
57630;Y30-44;ES61;2012;08;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2012;08;M;DEATHS;1.0;A
57630;Y30-44;ES61;2011;55920;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2011;55920;F;DEATHS;1.0;A
57630;Y30-44;ES61;2011;11;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2011;11;F;DEATHS;1.0;A
57630;Y30-44;ES61;2010;55920;_T;DEATHS;3.0;A
57630;Y30-44;ES61;2010;55920;M;DEATHS;3.0;A
57630;Y30-44;ES61;2010;03;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2010;03;M;DEATHS;1.0;A
57630;Y30-44;ES61;2010;05;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2010;05;M;DEATHS;1.0;A
57630;Y30-44;ES61;2010;12;_T;DEATHS;1.0;A
57630;Y30-44;ES61;2010;12;M;DEATHS;1.0;A
57630;Y45-64;ES61;2012;55920;_T;DEATHS;2.0;A
57630;Y45-64;ES61;2012;55920;M;DEATHS;1.0;A
57630;Y45-64;ES61;2012;55920;F;DEATHS;1.0;A
57630;Y45-64;ES61;2012;01;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2012;01;F;DEATHS;1.0;A
57630;Y45-64;ES61;2012;09;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2012;09;M;DEATHS;1.0;A
57630;Y45-64;ES61;2011;55920;_T;DEATHS;2.0;A
57630;Y45-64;ES61;2011;55920;M;DEATHS;2.0;A
57630;Y45-64;ES61;2011;02;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2011;02;M;DEATHS;1.0;A
57630;Y45-64;ES61;2011;08;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2011;08;M;DEATHS;1.0;A
57630;Y45-64;ES61;2010;55920;_T;DEATHS;5.0;A
57630;Y45-64;ES61;2010;55920;M;DEATHS;2.0;A
57630;Y45-64;ES61;2010;55920;F;DEATHS;3.0;A
57630;Y45-64;ES61;2010;05;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2010;05;M;DEATHS;1.0;A
57630;Y45-64;ES61;2010;08;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2010;08;F;DEATHS;1.0;A
57630;Y45-64;ES61;2010;09;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2010;09;M;DEATHS;1.0;A
57630;Y45-64;ES61;2010;11;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2010;11;F;DEATHS;1.0;A
57630;Y45-64;ES61;2010;12;_T;DEATHS;1.0;A
57630;Y45-64;ES61;2010;12;F;DEATHS;1.0;A
57630;Y65-100;ES61;2012;55920;_T;DEATHS;3.0;A
57630;Y65-100;ES61;2012;55920;M;DEATHS;3.0;A
57630;Y65-100;ES61;2012;03;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2012;03;M;DEATHS;1.0;A
57630;Y65-100;ES61;2012;04;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2012;04;M;DEATHS;2.0;A
57630;Y65-100;ES61;2011;55920;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2011;55920;M;DEATHS;1.0;A
57630;Y65-100;ES61;2011;04;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2011;04;M;DEATHS;1.0;A
57630;Y65-100;ES61;2010;55920;_T;DEATHS;5.0;A
57630;Y65-100;ES61;2010;55920;M;DEATHS;5.0;A
57630;Y65-100;ES61;2010;01;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2010;01;M;DEATHS;2.0;A
57630;Y65-100;ES61;2010;05;_T;DEATHS;2.0;A
57630;Y65-100;ES61;2010;05;M;DEATHS;2.0;A
57630;Y65-100;ES61;2010;09;_T;DEATHS;1.0;A
57630;Y65-100;ES61;2010;09;M;DEATHS;1.0;A
57630;Y50-54;ES61;2012;55920;_T;DEATHS;3.0;A
57630;Y50-54;ES61;2012;55920;M;DEATHS;1.0;A
57630;Y50-54;ES61;2012;55920;F;DEATHS;2.0;A
57630;Y50-54;ES61;2012;02;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2012;02;F;DEATHS;1.0;A
57630;Y50-54;ES61;2012;04;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2012;04;M;DEATHS;1.0;A
57630;Y50-54;ES61;2012;05;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2012;05;F;DEATHS;1.0;A
57630;Y50-54;ES61;2011;55920;_T;DEATHS;3.0;A
57630;Y50-54;ES61;2011;55920;M;DEATHS;3.0;A
57630;Y50-54;ES61;2011;01;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2011;01;M;DEATHS;1.0;A
57630;Y50-54;ES61;2011;07;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2011;07;M;DEATHS;1.0;A
57630;Y50-54;ES61;2011;11;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2011;11;M;DEATHS;1.0;A
57630;Y50-54;ES61;2010;55920;_T;DEATHS;4.0;A
57630;Y50-54;ES61;2010;55920;M;DEATHS;4.0;A
57630;Y50-54;ES61;2010;02;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2010;02;M;DEATHS;1.0;A
57630;Y50-54;ES61;2010;04;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2010;04;M;DEATHS;1.0;A
57630;Y50-54;ES61;2010;05;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2010;05;M;DEATHS;1.0;A
57630;Y50-54;ES61;2010;08;_T;DEATHS;1.0;A
57630;Y50-54;ES61;2010;08;M;DEATHS;1.0;A
57630;Y55-59;ES61;2012;55920;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2012;55920;M;DEATHS;1.0;A
57630;Y55-59;ES61;2012;02;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2012;02;M;DEATHS;1.0;A
57630;Y55-59;ES61;2011;55920;_T;DEATHS;4.0;A
57630;Y55-59;ES61;2011;55920;M;DEATHS;4.0;A
57630;Y55-59;ES61;2011;02;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2011;02;M;DEATHS;1.0;A
57630;Y55-59;ES61;2011;05;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2011;05;M;DEATHS;1.0;A
57630;Y55-59;ES61;2011;08;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2011;08;M;DEATHS;1.0;A
57630;Y55-59;ES61;2011;10;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2011;10;M;DEATHS;1.0;A
57630;Y55-59;ES61;2010;55920;_T;DEATHS;2.0;A
57630;Y55-59;ES61;2010;55920;M;DEATHS;2.0;A
57630;Y55-59;ES61;2010;04;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2010;04;M;DEATHS;1.0;A
57630;Y55-59;ES61;2010;05;_T;DEATHS;1.0;A
57630;Y55-59;ES61;2010;05;M;DEATHS;1.0;A
57630;Y60-64;ES61;2012;55920;_T;DEATHS;2.0;A
57630;Y60-64;ES61;2012;55920;M;DEATHS;1.0;A
57630;Y60-64;ES61;2012;55920;F;DEATHS;1.0;A
57630;Y60-64;ES61;2012;08;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2012;08;M;DEATHS;1.0;A
57630;Y60-64;ES61;2012;10;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2012;10;F;DEATHS;1.0;A
57630;Y60-64;ES61;2011;55920;_T;DEATHS;5.0;A
57630;Y60-64;ES61;2011;55920;M;DEATHS;4.0;A
57630;Y60-64;ES61;2011;55920;F;DEATHS;1.0;A
57630;Y60-64;ES61;2011;03;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2011;03;F;DEATHS;1.0;A
57630;Y60-64;ES61;2011;04;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2011;04;M;DEATHS;1.0;A
57630;Y60-64;ES61;2011;08;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2011;08;M;DEATHS;1.0;A
57630;Y60-64;ES61;2011;09;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2011;09;M;DEATHS;1.0;A
57630;Y60-64;ES61;2011;10;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2011;10;M;DEATHS;1.0;A
57630;Y60-64;ES61;2010;55920;_T;DEATHS;4.0;A
57630;Y60-64;ES61;2010;55920;M;DEATHS;4.0;A
57630;Y60-64;ES61;2010;03;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2010;03;M;DEATHS;1.0;A
57630;Y60-64;ES61;2010;04;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2010;04;M;DEATHS;1.0;A
57630;Y60-64;ES61;2010;08;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2010;08;M;DEATHS;1.0;A
57630;Y60-64;ES61;2010;11;_T;DEATHS;1.0;A
57630;Y60-64;ES61;2010;11;M;DEATHS;1.0;A
57630;Y65-69;ES61;2012;55920;_T;DEATHS;6.0;A
57630;Y65-69;ES61;2012;55920;M;DEATHS;2.0;A
57630;Y65-69;ES61;2012;55920;F;DEATHS;4.0;A
57630;Y65-69;ES61;2012;01;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2012;01;F;DEATHS;2.0;A
57630;Y65-69;ES61;2012;04;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2012;04;F;DEATHS;1.0;A
57630;Y65-69;ES61;2012;06;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2012;06;M;DEATHS;1.0;A
57630;Y65-69;ES61;2012;07;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2012;07;F;DEATHS;1.0;A
57630;Y65-69;ES61;2012;10;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2012;10;M;DEATHS;1.0;A
57630;Y65-69;ES61;2011;55920;_T;DEATHS;5.0;A
57630;Y65-69;ES61;2011;55920;M;DEATHS;5.0;A
57630;Y65-69;ES61;2011;01;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2011;01;M;DEATHS;1.0;A
57630;Y65-69;ES61;2011;03;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2011;03;M;DEATHS;1.0;A
57630;Y65-69;ES61;2011;05;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2011;05;M;DEATHS;2.0;A
57630;Y65-69;ES61;2011;11;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2011;11;M;DEATHS;1.0;A
57630;Y65-69;ES61;2010;55920;_T;DEATHS;2.0;A
57630;Y65-69;ES61;2010;55920;M;DEATHS;2.0;A
57630;Y65-69;ES61;2010;03;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2010;03;M;DEATHS;1.0;A
57630;Y65-69;ES61;2010;09;_T;DEATHS;1.0;A
57630;Y65-69;ES61;2010;09;M;DEATHS;1.0;A
57630;Y70-74;ES61;2012;55920;_T;DEATHS;6.0;A
57630;Y70-74;ES61;2012;55920;M;DEATHS;3.0;A
57630;Y70-74;ES61;2012;55920;F;DEATHS;3.0;A
57630;Y70-74;ES61;2012;01;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2012;01;M;DEATHS;1.0;A
57630;Y70-74;ES61;2012;04;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2012;04;M;DEATHS;1.0;A
57630;Y70-74;ES61;2012;04;F;DEATHS;1.0;A
57630;Y70-74;ES61;2012;06;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2012;06;F;DEATHS;1.0;A
57630;Y70-74;ES61;2012;12;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2012;12;M;DEATHS;1.0;A
57630;Y70-74;ES61;2012;12;F;DEATHS;1.0;A
57630;Y70-74;ES61;2011;55920;_T;DEATHS;4.0;A
57630;Y70-74;ES61;2011;55920;M;DEATHS;4.0;A
57630;Y70-74;ES61;2011;01;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2011;01;M;DEATHS;1.0;A
57630;Y70-74;ES61;2011;07;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2011;07;M;DEATHS;2.0;A
57630;Y70-74;ES61;2011;08;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2011;08;M;DEATHS;1.0;A
57630;Y70-74;ES61;2010;55920;_T;DEATHS;9.0;A
57630;Y70-74;ES61;2010;55920;M;DEATHS;7.0;A
57630;Y70-74;ES61;2010;55920;F;DEATHS;2.0;A
57630;Y70-74;ES61;2010;01;_T;DEATHS;2.0;A
57630;Y70-74;ES61;2010;01;M;DEATHS;2.0;A
57630;Y70-74;ES61;2010;02;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2010;02;M;DEATHS;1.0;A
57630;Y70-74;ES61;2010;03;_T;DEATHS;3.0;A
57630;Y70-74;ES61;2010;03;M;DEATHS;3.0;A
57630;Y70-74;ES61;2010;07;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2010;07;F;DEATHS;1.0;A
57630;Y70-74;ES61;2010;08;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2010;08;M;DEATHS;1.0;A
57630;Y70-74;ES61;2010;12;_T;DEATHS;1.0;A
57630;Y70-74;ES61;2010;12;F;DEATHS;1.0;A
57630;Y75-79;ES61;2012;55920;_T;DEATHS;10.0;A
57630;Y75-79;ES61;2012;55920;M;DEATHS;5.0;A
57630;Y75-79;ES61;2012;55920;F;DEATHS;5.0;A
57630;Y75-79;ES61;2012;01;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2012;01;F;DEATHS;1.0;A
57630;Y75-79;ES61;2012;03;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2012;03;M;DEATHS;1.0;A
57630;Y75-79;ES61;2012;03;F;DEATHS;1.0;A
57630;Y75-79;ES61;2012;04;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2012;04;M;DEATHS;1.0;A
57630;Y75-79;ES61;2012;04;F;DEATHS;1.0;A
57630;Y75-79;ES61;2012;05;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2012;05;F;DEATHS;1.0;A
57630;Y75-79;ES61;2012;08;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2012;08;M;DEATHS;2.0;A
57630;Y75-79;ES61;2012;09;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2012;09;M;DEATHS;1.0;A
57630;Y75-79;ES61;2012;10;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2012;10;F;DEATHS;1.0;A
57630;Y75-79;ES61;2011;55920;_T;DEATHS;6.0;A
57630;Y75-79;ES61;2011;55920;M;DEATHS;4.0;A
57630;Y75-79;ES61;2011;55920;F;DEATHS;2.0;A
57630;Y75-79;ES61;2011;05;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2011;05;M;DEATHS;1.0;A
57630;Y75-79;ES61;2011;07;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2011;07;M;DEATHS;1.0;A
57630;Y75-79;ES61;2011;07;F;DEATHS;1.0;A
57630;Y75-79;ES61;2011;08;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2011;08;M;DEATHS;1.0;A
57630;Y75-79;ES61;2011;11;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2011;11;M;DEATHS;1.0;A
57630;Y75-79;ES61;2011;12;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2011;12;F;DEATHS;1.0;A
57630;Y75-79;ES61;2010;55920;_T;DEATHS;8.0;A
57630;Y75-79;ES61;2010;55920;M;DEATHS;6.0;A
57630;Y75-79;ES61;2010;55920;F;DEATHS;2.0;A
57630;Y75-79;ES61;2010;01;_T;DEATHS;2.0;A
57630;Y75-79;ES61;2010;01;M;DEATHS;1.0;A
57630;Y75-79;ES61;2010;01;F;DEATHS;1.0;A
57630;Y75-79;ES61;2010;02;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;02;M;DEATHS;1.0;A
57630;Y75-79;ES61;2010;04;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;04;F;DEATHS;1.0;A
57630;Y75-79;ES61;2010;06;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;06;M;DEATHS;1.0;A
57630;Y75-79;ES61;2010;07;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;07;M;DEATHS;1.0;A
57630;Y75-79;ES61;2010;10;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;10;M;DEATHS;1.0;A
57630;Y75-79;ES61;2010;12;_T;DEATHS;1.0;A
57630;Y75-79;ES61;2010;12;M;DEATHS;1.0;A
57630;Y80-84;ES61;2012;55920;_T;DEATHS;6.0;A
57630;Y80-84;ES61;2012;55920;M;DEATHS;4.0;A
57630;Y80-84;ES61;2012;55920;F;DEATHS;2.0;A
